ass_cls_map_id,assay_id,assay_class_id
357801,1758160,65
347761,1758161,32
349799,1758161,34
359135,1758161,65
348107,1758162,32
350032,1758162,34
360076,1758162,65
347239,1758163,32
349475,1758163,34
357802,1758163,65
347762,1758164,32
349800,1758164,34
359136,1758164,65
347597,1758165,32
349698,1758165,34
358696,1758165,65
347598,1758166,32
349699,1758166,34
358697,1758166,65
347418,1758167,32
349581,1758167,34
358247,1758167,65
347419,1758168,32
349582,1758168,34
358248,1758168,65
347763,1758169,32
349801,1758169,34
359137,1758169,65
347599,1758170,32
349700,1758170,34
358698,1758170,65
348108,1758171,32
350033,1758171,34
360077,1758171,65
346891,1758172,32
349241,1758172,34
356927,1758172,65
347764,1758173,32
349802,1758173,34
359138,1758173,65
347240,1758174,32
349476,1758174,34
357803,1758174,65
347420,1758175,32
349583,1758175,34
358249,1758175,65
347052,1758176,32
349349,1758176,34
357374,1758176,65
347053,1758177,32
349350,1758177,34
357375,1758177,65
347421,1758178,32
349584,1758178,34
358250,1758178,65
348109,1758179,32
350034,1758179,34
360078,1758179,65
347950,1758180,32
349920,1758180,34
359626,1758180,65
347422,1758181,32
349585,1758181,34
358251,1758181,65
348110,1758182,32
350035,1758182,34
360079,1758182,65
348111,1758183,32
350036,1758183,34
360080,1758183,65
348112,1758184,32
350037,1758184,34
360081,1758184,65
348113,1758185,32
350038,1758185,34
360082,1758185,65
347600,1758186,32
349701,1758186,34
358699,1758186,65
347423,1758187,32
349586,1758187,34
358252,1758187,65
348114,1758188,32
350039,1758188,34
360083,1758188,65
348115,1758189,32
350040,1758189,34
360084,1758189,65
347241,1758190,32
349477,1758190,34
357804,1758190,65
347765,1758191,32
349803,1758191,34
359139,1758191,65
347242,1758192,32
349478,1758192,34
357805,1758192,65
347424,1758193,32
349587,1758193,34
358253,1758193,65
347601,1758194,32
349702,1758194,34
358700,1758194,65
347766,1758195,32
349804,1758195,34
359140,1758195,65
347602,1758196,32
349703,1758196,34
358701,1758196,65
348116,1758197,32
350041,1758197,34
360085,1758197,65
347603,1758198,32
349704,1758198,34
358702,1758198,65
347604,1758199,32
349705,1758199,34
358703,1758199,65
348117,1758200,32
350042,1758200,34
360086,1758200,65
347243,1758201,32
349479,1758201,34
357806,1758201,65
346892,1758203,32
349242,1758203,34
356928,1758203,65
347767,1758204,32
349805,1758204,34
359141,1758204,65
348118,1758205,32
350043,1758205,34
360087,1758205,65
347605,1758206,32
349706,1758206,34
358704,1758206,65
347768,1758207,32
349806,1758207,34
359142,1758207,65
347951,1758208,32
349921,1758208,34
359627,1758208,65
346893,1758209,32
349243,1758209,34
356929,1758209,65
347952,1758210,32
349922,1758210,34
359628,1758210,65
347769,1758211,32
349807,1758211,34
359143,1758211,65
347770,1758212,32
349808,1758212,34
359144,1758212,65
347244,1758213,32
349480,1758213,34
357807,1758213,65
346894,1758214,32
349244,1758214,34
356930,1758214,65
346895,1758215,32
349245,1758215,34
356931,1758215,65
347606,1758216,32
349707,1758216,34
358705,1758216,65
347771,1758217,32
349809,1758217,34
359145,1758217,65
346896,1758218,32
349246,1758218,34
356932,1758218,65
347245,1758219,32
349481,1758219,34
357808,1758219,65
346897,1758221,32
349247,1758221,34
356933,1758221,65
347607,1758222,32
349708,1758222,34
358706,1758222,65
347246,1758223,32
349482,1758223,34
357809,1758223,65
347772,1758224,32
349810,1758224,34
359146,1758224,65
347054,1758225,32
349351,1758225,34
357376,1758225,65
348121,1758349,32
360090,1758349,65
347426,1758350,32
358257,1758350,65
348122,1758357,32
360091,1758357,65
347611,1758358,32
355456,1758358,62
358711,1758358,65
335023,1758456,404
335658,1758456,405
336195,1758456,411
336680,1758456,418
334853,1758457,404
335255,1758457,405
336021,1758457,411
336663,1758457,418
325603,1758764,357
337006,1758764,437
325816,1758765,357
464358,1758766,320
465041,1758766,321
465184,1758767,321
467527,1758767,332
325721,1758769,357
395749,1758806,115
408523,1758806,119
393662,1758807,115
407821,1758807,119
461623,1758814,308
330988,1758814,372
457803,1758815,308
330161,1758815,372
456823,1758816,308
329930,1758816,372
462549,1758817,308
331214,1758817,372
462550,1758818,308
328279,1758818,367
448215,1758819,296
460683,1758819,308
328045,1758819,367
442467,1758970,287
442454,1758971,287
404749,1759226,115
411396,1759226,119
391490,1759227,115
407177,1759227,119
389323,1759228,115
406486,1759228,119
486147,1759453,479
451422,1759603,296
443966,1759613,296
448217,1759614,296
447178,1759615,296
393663,1759640,115
407822,1759640,119
389317,1759641,115
406481,1759641,119
393664,1759646,115
407823,1759646,119
389318,1759647,115
406482,1759647,119
492888,1759803,578
397979,1759887,115
409248,1759887,119
395744,1759888,115
408519,1759888,119
391486,1759889,115
407173,1759889,119
393667,1759890,115
407826,1759890,119
437462,1759935,237
475479,1760130,341
482283,1760130,342
464699,1760147,320
465799,1760147,321
464409,1760148,320
465183,1760148,321
464700,1760149,320
465800,1760149,321
495686,1760150,474
496447,1760150,477
495655,1760151,474
496155,1760151,477
495645,1760152,474
496043,1760152,477
495720,1760153,474
496774,1760153,477
495646,1760154,474
496044,1760154,477
495699,1760155,474
496550,1760155,477
471795,1760157,341
479058,1760157,342
477326,1760158,341
483894,1760158,342
476407,1760167,341
483083,1760167,342
478226,1760169,341
342775,1760170,7
463508,1760170,308
342008,1760171,7
456830,1760171,308
328682,1760171,370
458754,1760172,308
458755,1760173,308
463509,1760174,308
459747,1760175,308
464291,1760178,320
464887,1760178,321
464701,1760179,320
465801,1760179,321
495700,1760180,474
496551,1760180,477
395738,1760408,115
408513,1760408,119
400186,1760409,115
409946,1760409,119
397976,1760410,115
409245,1760410,119
400187,1760411,115
409947,1760411,119
335770,1760531,405
335254,1760532,405
493147,1760677,580
493148,1760679,580
458753,1760823,308
457810,1760824,308
459745,1760825,308
462554,1760826,308
456828,1760827,308
461624,1760828,308
459746,1760829,308
457811,1760830,308
463507,1760831,308
383975,1760931,104
383976,1760932,104
383817,1760933,104
383921,1760934,104
384051,1760938,104
383818,1760939,104
447119,1761126,296
449198,1761127,296
444988,1761128,296
391404,1761419,115
407098,1761419,119
393594,1761420,115
407767,1761420,119
389244,1761421,115
406425,1761421,119
389245,1761422,115
406426,1761422,119
393590,1761841,115
407763,1761841,119
402401,1761842,115
410608,1761842,119
391401,1761843,115
407095,1761843,119
400103,1761844,115
409883,1761844,119
451363,1762097,296
448161,1762110,296
446031,1762111,296
449204,1762112,296
446032,1762113,296
450295,1762114,296
444992,1762115,296
448162,1762116,296
451364,1762117,296
443914,1762118,296
446033,1762119,296
446034,1762120,296
450296,1762121,296
449205,1762122,296
461587,1762415,308
456786,1762419,308
329922,1762419,372
462508,1762420,308
329580,1762420,370
461588,1762421,308
494757,1762421,459
458713,1762429,308
448158,1762542,296
454232,1762542,301
444989,1762543,296
452912,1762543,301
444990,1762544,296
452913,1762544,301
404652,1762821,115
411316,1762821,119
402411,1762822,115
410617,1762822,119
397879,1762823,115
409166,1762823,119
397884,1762824,115
409171,1762824,119
335652,1763112,405
336193,1763112,411
336384,1763112,414
335555,1763113,405
336149,1763113,411
336373,1763113,414
336418,1763114,414
336350,1763115,414
496039,1763115,477
336351,1763116,414
496040,1763116,477
336409,1763117,414
336393,1763118,414
496548,1763118,477
336365,1763119,414
336352,1763120,414
496041,1763120,477
335075,1763121,404
335764,1763121,405
336245,1763121,411
334987,1763122,404
335556,1763122,405
336150,1763122,411
335342,1763123,405
336063,1763123,411
333906,1763124,401
334255,1763125,401
335863,1763126,405
336278,1763126,411
335864,1763127,405
336279,1763127,411
347919,1763136,32
356074,1763136,62
347396,1763137,32
355108,1763137,62
347561,1763138,32
355429,1763138,62
347200,1763139,32
354770,1763139,62
347732,1763141,32
346869,1763142,32
433806,1763142,216
347397,1763159,32
355109,1763159,62
437457,1763183,237
397874,1763257,115
409161,1763257,119
443047,1763317,295
449199,1763317,296
447121,1763318,296
448159,1763319,296
334254,1763700,401
335763,1763700,405
325888,1763890,358
325991,1763891,358
325889,1763913,358
325944,1763914,358
325672,1763916,357
325945,1763916,358
325861,1763917,357
326076,1763917,358
325718,1763918,357
325972,1763918,358
325890,1763919,358
326013,1763920,358
325946,1763921,358
326014,1763928,358
326041,1763929,358
326042,1763930,358
325973,1763931,358
326077,1763932,358
326043,1763933,358
326044,1763934,358
325974,1763935,358
325891,1763936,358
325992,1763937,358
326045,1763938,358
325993,1763939,358
325917,1763940,358
326015,1763941,358
326016,1763942,358
326078,1763943,358
326046,1763944,358
325892,1763945,358
325918,1763946,358
326079,1763947,358
325893,1763948,358
325919,1763949,358
325975,1763950,358
326017,1763951,358
325920,1763952,358
325994,1763953,358
326018,1763954,358
325921,1763955,358
325947,1763956,358
325995,1763957,358
326047,1763958,358
325948,1763959,358
326048,1763960,358
326080,1763961,358
325922,1763962,358
325894,1763963,358
325923,1763964,358
326081,1763965,358
325895,1763966,358
325996,1763967,358
325924,1763968,358
326049,1763969,358
325976,1763970,358
325977,1763971,358
326019,1763972,358
325949,1763973,358
325997,1763974,358
326020,1763975,358
325998,1763976,358
325950,1763977,358
325896,1763978,358
326050,1763979,358
326051,1763980,358
325925,1763981,358
325926,1763982,358
326052,1763983,358
325999,1763984,358
326000,1763985,358
412730,1764043,126
412994,1764043,131
412995,1764044,131
413501,1764045,131
335343,1764231,405
336486,1764231,416
486661,1764231,497
335653,1764232,405
495496,1764232,470
428350,1764261,206
428552,1764295,206
436556,1764295,216
428376,1764296,206
428348,1764297,206
428377,1764298,206
434255,1764298,216
428581,1764299,206
437034,1764299,216
428582,1764300,206
428583,1764301,206
428501,1764302,206
435632,1764302,216
428461,1764303,206
435150,1764303,216
428584,1764304,206
437035,1764304,216
420229,1764305,159
428528,1764305,206
428378,1764306,206
428349,1764307,206
428417,1764308,206
334065,1764415,401
335557,1764415,405
495350,1764415,468
334427,1764416,401
335965,1764416,405
495362,1764416,468
334066,1764417,401
335558,1764417,405
495351,1764417,468
437044,1764473,216
489048,1764513,503
488834,1764514,503
447136,1764516,296
444999,1764517,296
450309,1764518,296
450310,1764519,296
445000,1764520,296
449214,1764521,296
446048,1764522,296
446049,1764523,296
443926,1764524,296
402422,1764624,115
410622,1764624,119
400121,1764625,115
409890,1764625,119
397899,1764626,115
409181,1764626,119
404665,1764627,115
411321,1764627,119
400122,1764691,115
409891,1764691,119
400123,1764692,115
409892,1764692,119
353675,1764716,61
356078,1764716,62
359579,1764716,65
404668,1764814,115
411324,1764814,119
391414,1764815,115
407108,1764815,119
395676,1764816,115
408460,1764816,119
456791,1764818,308
329924,1764818,372
456792,1764825,308
329925,1764825,372
461594,1764826,308
330986,1764826,372
462509,1764827,308
331210,1764827,372
458716,1764828,308
327827,1764828,367
457775,1764829,308
330158,1764829,372
466363,1764830,322
466364,1764831,322
466095,1764832,322
420776,1764833,163
421304,1764834,163
420777,1764835,163
404672,1764881,115
411328,1764881,119
393605,1764882,115
407774,1764882,119
389254,1764883,115
406433,1764883,119
391416,1764885,115
407110,1764885,119
445004,1764885,296
391417,1764886,115
407111,1764886,119
445005,1764886,296
393606,1764887,115
407775,1764887,119
446057,1764887,296
347201,1764961,32
446036,1764961,296
347202,1764962,32
446037,1764962,296
346870,1764963,32
354123,1764963,62
347565,1764964,32
448165,1764964,296
347203,1764965,32
446038,1764965,296
347920,1764966,32
450298,1764966,296
346871,1764967,32
443917,1764967,296
347398,1764968,32
447126,1764968,296
347921,1764969,32
450299,1764969,296
346872,1764970,32
443918,1764970,296
347562,1764971,32
448164,1764971,296
341440,1764972,3
347922,1764972,32
340950,1764973,3
347563,1764973,32
341200,1764974,3
347733,1764974,32
436107,1764974,216
341201,1764975,3
347734,1764975,32
436108,1764975,216
341441,1764976,3
347923,1764976,32
340951,1764977,3
347564,1764977,32
341202,1764978,3
347735,1764978,32
436109,1764978,216
347204,1764980,32
490540,1765191,514
490795,1765192,514
490454,1765193,514
490796,1765194,514
490619,1765195,514
404664,1765259,115
411320,1765259,119
395670,1765260,115
408453,1765260,119
397897,1765261,115
409179,1765261,119
335452,1765286,405
335865,1765292,405
346873,1765394,32
381675,1765394,93
385936,1765394,114
406431,1765394,119
381765,1765400,93
408459,1765400,119
402426,1765402,115
410626,1765402,119
381731,1765404,93
407772,1765404,119
381732,1765405,93
407773,1765405,119
389252,1765407,115
404669,1765521,115
411325,1765521,119
400124,1765522,115
409893,1765522,119
400125,1765523,115
409894,1765523,119
391418,1765598,115
407112,1765598,119
404673,1765599,115
411329,1765599,119
343494,1765652,9
343885,1765653,9
343694,1765656,9
344071,1765657,9
418572,1765693,157
417071,1765694,157
418342,1765695,157
417072,1765696,157
418343,1765697,157
418573,1765698,157
342933,1765716,9
356870,1765716,65
368446,1765841,87
368447,1765842,87
365546,1765843,87
366556,1765844,87
366557,1765845,87
368448,1765846,87
397892,1765846,115
409177,1765846,119
365547,1765847,87
391407,1765847,115
407102,1765847,119
370406,1765848,87
402417,1765848,115
410621,1765848,119
368449,1765849,87
443930,1766252,296
456793,1766252,308
445001,1766253,296
457776,1766253,308
448180,1766254,296
460654,1766254,308
446053,1766255,296
458717,1766255,308
449223,1766256,296
461595,1766256,308
450315,1766257,296
462510,1766257,308
445002,1766258,296
457777,1766258,308
448181,1766259,296
460655,1766259,308
443931,1766260,296
456794,1766260,308
450316,1766261,296
462511,1766261,308
332501,1766380,388
486527,1766380,491
332547,1766381,388
486541,1766381,491
332483,1766382,388
486519,1766382,491
332563,1766383,388
486546,1766383,491
332502,1766384,388
486528,1766384,491
332469,1766391,388
486512,1766391,491
332564,1766392,388
486547,1766392,491
332565,1766393,388
486548,1766393,491
332532,1766394,388
486532,1766394,491
332566,1766395,388
