tid,relationship,related_tid,targrel_id
108132,SUPERSET OF,10634,141011
108132,OVERLAPS WITH,104284,141013
108132,SUPERSET OF,12717,141014
108132,SUPERSET OF,104287,141015
105202,SUBSET OF,117111,141023
109698,SUPERSET OF,109621,141024
109698,SUPERSET OF,109629,141027
109698,SUPERSET OF,109628,141028
109700,SUPERSET OF,109601,141029
109700,SUPERSET OF,108032,141030
109700,SUPERSET OF,10161,141031
109700,SUPERSET OF,11130,141032
109700,SUPERSET OF,283,141033
109700,SUPERSET OF,11131,141034
109700,SUPERSET OF,11132,141035
109700,SUPERSET OF,30,141039
109704,SUPERSET OF,10055,141040
109704,SUPERSET OF,102431,141041
109980,SUPERSET OF,20113,141042
109980,OVERLAPS WITH,109635,141043
109980,SUPERSET OF,11269,141045
109980,OVERLAPS WITH,109636,141046
109980,EQUIVALENT TO,109979,141047
107623,SUBSET OF,117189,141048
105649,SUBSET OF,116894,141049
107655,SUBSET OF,107908,141066
118033,SUBSET OF,118331,141068
106151,SUBSET OF,104816,141074
106151,SUPERSET OF,12662,141075
106151,OVERLAPS WITH,117691,141076
106151,OVERLAPS WITH,105116,141077
106151,SUPERSET OF,190,141078
109601,SUBSET OF,109700,141081
105785,SUBSET OF,105830,141089
117332,SUBSET OF,117703,141094
117697,OVERLAPS WITH,118372,141101
117697,SUPERSET OF,103481,141102
117697,EQUIVALENT TO,108409,141103
117697,SUPERSET OF,103496,141104
117699,OVERLAPS WITH,118353,141105
117699,SUPERSET OF,104593,141106
117699,OVERLAPS WITH,118354,141107
117699,OVERLAPS WITH,107924,141108
117699,SUPERSET OF,118061,141109
117703,SUPERSET OF,117332,141110
117703,SUPERSET OF,117596,141111
117707,SUPERSET OF,117477,141112
117707,SUPERSET OF,103928,141113
117720,OVERLAPS WITH,104960,141114
117720,SUPERSET OF,104292,141116
117720,OVERLAPS WITH,116998,141117
117720,OVERLAPS WITH,104936,141118
117720,OVERLAPS WITH,104685,141119
117720,OVERLAPS WITH,105103,141120
117720,OVERLAPS WITH,109649,141121
117720,OVERLAPS WITH,109650,141122
117720,SUPERSET OF,12661,141123
117720,OVERLAPS WITH,104985,141124
117720,OVERLAPS WITH,104924,141125
117720,SUPERSET OF,104830,141127
117732,OVERLAPS WITH,117729,141128
117732,OVERLAPS WITH,117728,141129
117732,OVERLAPS WITH,117733,141130
117732,SUPERSET OF,10660,141131
117732,OVERLAPS WITH,107877,141132
117732,SUPERSET OF,11364,141133
117732,OVERLAPS WITH,107879,141134
117732,OVERLAPS WITH,107878,141135
117732,OVERLAPS WITH,107880,141136
117732,OVERLAPS WITH,107883,141137
117732,OVERLAPS WITH,107882,141138
117732,SUBSET OF,104844,141139
117732,OVERLAPS WITH,105044,141140
117740,OVERLAPS WITH,117751,141141
117740,SUPERSET OF,117531,141142
117740,OVERLAPS WITH,118302,141143
117742,SUPERSET OF,11815,141144
117742,SUPERSET OF,10733,141145
117743,SUPERSET OF,117587,141146
117743,SUPERSET OF,101108,141147
117746,SUPERSET OF,30036,141148
117746,SUPERSET OF,30013,141149
116780,SUBSET OF,116898,141153
116780,SUBSET OF,104766,141154
118354,SUPERSET OF,118353,141156
118354,SUPERSET OF,104593,141157
118354,OVERLAPS WITH,117699,141158
118354,SUPERSET OF,118355,141159
118354,OVERLAPS WITH,107924,141160
118354,SUPERSET OF,103657,141161
118357,OVERLAPS WITH,118356,141163
118357,OVERLAPS WITH,118359,141164
118357,OVERLAPS WITH,118358,141165
118357,OVERLAPS WITH,118361,141166
118357,OVERLAPS WITH,118360,141167
118357,OVERLAPS WITH,118363,141168
118357,OVERLAPS WITH,118362,141169
118357,OVERLAPS WITH,118365,141170
118357,OVERLAPS WITH,118364,141171
118357,OVERLAPS WITH,118367,141172
118357,SUPERSET OF,101407,141173
118357,OVERLAPS WITH,118366,141174
118357,OVERLAPS WITH,118369,141175
118357,OVERLAPS WITH,118368,141176
118357,OVERLAPS WITH,118376,141177
118357,OVERLAPS WITH,117036,141178
118357,OVERLAPS WITH,117100,141179
118357,OVERLAPS WITH,118387,141180
118357,OVERLAPS WITH,118386,141181
118357,OVERLAPS WITH,109746,141182
118357,OVERLAPS WITH,118389,141183
118357,OVERLAPS WITH,116917,141184
118357,OVERLAPS WITH,118388,141185
118357,OVERLAPS WITH,118333,141186
118357,SUPERSET OF,116734,141188
118357,OVERLAPS WITH,118334,141189
118358,OVERLAPS WITH,118357,141191
118358,OVERLAPS WITH,118356,141192
118358,OVERLAPS WITH,118359,141193
118358,OVERLAPS WITH,118361,141194
118358,OVERLAPS WITH,118360,141195
118358,OVERLAPS WITH,118363,141196
118358,OVERLAPS WITH,118362,141197
118358,OVERLAPS WITH,118365,141198
118358,OVERLAPS WITH,118364,141199
118358,OVERLAPS WITH,118367,141200
118358,OVERLAPS WITH,118366,141201
118358,OVERLAPS WITH,118369,141202
118358,SUPERSET OF,11232,141203
118358,OVERLAPS WITH,118368,141204
118358,OVERLAPS WITH,104681,141205
118358,OVERLAPS WITH,118376,141206
118358,OVERLAPS WITH,118387,141207
118358,OVERLAPS WITH,118386,141208
118358,OVERLAPS WITH,118389,141209
118358,OVERLAPS WITH,116917,141210
118358,OVERLAPS WITH,118388,141211
118358,OVERLAPS WITH,118333,141212
118358,SUPERSET OF,116734,141214
118358,OVERLAPS WITH,118334,141215
118359,SUPERSET OF,11206,141217
118359,OVERLAPS WITH,117135,141218
118359,OVERLAPS WITH,109653,141219
118359,OVERLAPS WITH,118357,141220
118359,OVERLAPS WITH,118356,141221
118359,OVERLAPS WITH,118358,141222
118359,OVERLAPS WITH,109654,141223
118359,OVERLAPS WITH,118361,141224
118359,OVERLAPS WITH,118360,141225
118359,OVERLAPS WITH,118363,141226
118359,OVERLAPS WITH,118362,141227
118359,OVERLAPS WITH,118365,141228
118359,OVERLAPS WITH,118364,141229
118359,OVERLAPS WITH,118367,141230
118359,OVERLAPS WITH,118366,141231
118359,OVERLAPS WITH,118369,141232
118359,OVERLAPS WITH,118368,141233
118359,OVERLAPS WITH,104681,141234
118359,OVERLAPS WITH,118376,141235
118359,OVERLAPS WITH,104940,141236
118359,OVERLAPS WITH,118387,141237
118359,OVERLAPS WITH,118386,141238
118359,OVERLAPS WITH,118389,141239
118359,OVERLAPS WITH,116917,141240
118359,OVERLAPS WITH,118388,141241
118359,OVERLAPS WITH,118333,141242
118359,SUPERSET OF,116734,141244
118359,OVERLAPS WITH,118334,141245
118366,SUPERSET OF,104266,141247
118366,OVERLAPS WITH,118357,141248
118366,OVERLAPS WITH,118356,141249
118366,OVERLAPS WITH,118359,141250
118366,OVERLAPS WITH,118358,141251
118366,OVERLAPS WITH,118361,141252
118366,OVERLAPS WITH,118360,141253
118366,OVERLAPS WITH,118363,141254
118366,OVERLAPS WITH,118362,141255
118366,OVERLAPS WITH,118365,141256
118366,OVERLAPS WITH,118364,141257
118366,OVERLAPS WITH,118367,141258
118366,OVERLAPS WITH,118369,141259
118366,OVERLAPS WITH,118688,141260
118366,OVERLAPS WITH,118368,141261
118366,OVERLAPS WITH,118375,141262
118366,OVERLAPS WITH,118376,141263
118366,OVERLAPS WITH,118381,141264
118366,OVERLAPS WITH,118387,141265
118366,OVERLAPS WITH,118386,141266
118366,OVERLAPS WITH,118389,141267
118366,OVERLAPS WITH,116917,141268
118366,OVERLAPS WITH,118388,141269
118366,OVERLAPS WITH,118333,141270
118366,SUPERSET OF,116734,141272
118366,OVERLAPS WITH,118334,141273
118373,OVERLAPS WITH,118371,141274
118373,OVERLAPS WITH,118370,141275
118373,OVERLAPS WITH,118372,141276
118373,OVERLAPS WITH,118375,141277
118373,OVERLAPS WITH,118374,141278
118373,OVERLAPS WITH,118377,141279
118373,OVERLAPS WITH,118379,141280
118373,OVERLAPS WITH,118378,141281
118373,OVERLAPS WITH,118381,141282
118373,OVERLAPS WITH,118348,141283
118373,OVERLAPS WITH,118380,141284
118373,SUPERSET OF,10133,141285
118373,SUPERSET OF,108020,141286
118373,OVERLAPS WITH,108414,141287
116865,SUPERSET OF,109786,141290
117287,SUPERSET OF,106600,141293
116890,OVERLAPS WITH,116889,141295
116890,SUPERSET OF,103755,141296
116890,SUPERSET OF,103756,141297
117058,OVERLAPS WITH,117057,141298
117058,OVERLAPS WITH,117059,141299
117058,SUPERSET OF,100916,141300
117058,SUPERSET OF,102423,141301
117058,OVERLAPS WITH,117000,141302
117058,OVERLAPS WITH,117068,141303
117095,OVERLAPS WITH,104709,141304
117095,OVERLAPS WITH,104295,141305
117095,SUPERSET OF,12071,141306
117095,OVERLAPS WITH,104808,141307
117095,OVERLAPS WITH,117096,141308
117095,OVERLAPS WITH,104296,141309
117095,OVERLAPS WITH,104977,141310
117095,OVERLAPS WITH,109746,141311
117095,OVERLAPS WITH,107893,141312
117095,OVERLAPS WITH,107894,141313
117095,OVERLAPS WITH,118297,141314
117095,OVERLAPS WITH,118296,141315
117095,SUPERSET OF,10522,141316
117102,OVERLAPS WITH,117178,141319
117102,OVERLAPS WITH,117101,141320
117108,SUPERSET OF,20151,141321
117108,SUPERSET OF,20154,141322
117109,SUPERSET OF,101583,141324
117114,OVERLAPS WITH,118275,141325
117114,OVERLAPS WITH,104291,141326
117114,OVERLAPS WITH,118276,141327
117114,SUBSET OF,104905,141328
117114,OVERLAPS WITH,104904,141329
117114,SUPERSET OF,74,141330
117114,SUBSET OF,104688,141331
117114,OVERLAPS WITH,104757,141333
117114,OVERLAPS WITH,117721,141334
117114,SUBSET OF,105087,141335
117114,OVERLAPS WITH,104703,141336
117127,SUBSET OF,116888,141338
117127,OVERLAPS WITH,117725,141339
117127,SUPERSET OF,12813,141340
117140,SUPERSET OF,34,141341
117140,OVERLAPS WITH,104293,141342
117140,OVERLAPS WITH,117141,141343
117140,OVERLAPS WITH,109652,141344
117140,OVERLAPS WITH,108134,141345
117140,SUPERSET OF,11448,141346
117140,OVERLAPS WITH,104936,141347
117140,OVERLAPS WITH,108124,141348
117140,OVERLAPS WITH,105103,141349
117140,OVERLAPS WITH,104798,141350
117143,SUPERSET OF,30018,141351
117143,SUPERSET OF,101386,141352
117147,OVERLAPS WITH,107927,141354
117147,SUPERSET OF,104537,141355
117151,SUPERSET OF,102612,141358
117151,SUPERSET OF,103482,141359
117154,SUPERSET OF,117155,141360
117154,SUPERSET OF,117027,141361
117154,SUPERSET OF,100148,141362
117154,SUBSET OF,109083,141363
117154,SUPERSET OF,102460,141366
117154,OVERLAPS WITH,108396,141367
117160,SUPERSET OF,11362,141373
117160,OVERLAPS WITH,104820,141374
117160,OVERLAPS WITH,109750,141375
117160,SUPERSET OF,12683,141376
117160,OVERLAPS WITH,105055,141377
117173,OVERLAPS WITH,105025,141380
117173,SUPERSET OF,12944,141381
117173,OVERLAPS WITH,117745,141382
117173,OVERLAPS WITH,107889,141383
117173,OVERLAPS WITH,105106,141384
117173,OVERLAPS WITH,116887,141385
117173,SUPERSET OF,12666,141386
117185,SUPERSET OF,103769,141387
117185,SUPERSET OF,103770,141388
117191,OVERLAPS WITH,116897,141389
117191,OVERLAPS WITH,116898,141390
117191,SUPERSET OF,10788,141391
117191,SUPERSET OF,12668,141392
117191,SUBSET OF,104766,141393
116999,SUPERSET OF,100217,141394
116999,OVERLAPS WITH,117001,141395
116999,OVERLAPS WITH,117000,141396
116999,OVERLAPS WITH,108139,141398
116999,OVERLAPS WITH,109643,141399
116999,OVERLAPS WITH,117002,141400
117002,OVERLAPS WITH,116999,141403
117002,SUPERSET OF,100217,141404
117002,OVERLAPS WITH,117001,141405
117002,OVERLAPS WITH,117000,141406
117002,OVERLAPS WITH,108139,141407
117025,SUPERSET OF,116699,141409
117025,OVERLAPS WITH,118330,141410
116918,SUPERSET OF,195,141412
116860,SUPERSET OF,101510,141434
116860,SUPERSET OF,10857,141435
116860,SUPERSET OF,11676,141436
116860,SUPERSET OF,101502,141437
116917,OVERLAPS WITH,118357,141439
116917,OVERLAPS WITH,118356,141440
116917,OVERLAPS WITH,118359,141441
116917,OVERLAPS WITH,118358,141442
116917,OVERLAPS WITH,118361,141443
116917,OVERLAPS WITH,118360,141444
116917,OVERLAPS WITH,118363,141445
116917,OVERLAPS WITH,118362,141446
116917,OVERLAPS WITH,118365,141447
116917,OVERLAPS WITH,118364,141448
116917,OVERLAPS WITH,118367,141449
116917,OVERLAPS WITH,118366,141450
116917,OVERLAPS WITH,118369,141451
116917,OVERLAPS WITH,118368,141452
116917,OVERLAPS WITH,118376,141453
116917,OVERLAPS WITH,118387,141454
116917,OVERLAPS WITH,118386,141455
116917,OVERLAPS WITH,118389,141456
116917,OVERLAPS WITH,118388,141457
116917,OVERLAPS WITH,118333,141458
116917,SUPERSET OF,116734,141460
116917,OVERLAPS WITH,118334,141461
12014,SUBSET OF,117061,141462
12014,SUBSET OF,116869,141463
12724,SUBSET OF,117749,141464
12724,SUBSET OF,116887,141465
12782,SUBSET OF,118320,141469
12782,SUBSET OF,105074,141470
10358,SUBSET OF,104883,141471
10358,SUBSET OF,104884,141472
11756,SUBSET OF,104903,141473
10262,SUBSET OF,104980,141476
10427,SUBSET OF,118337,141477
10427,SUBSET OF,107936,141478
10427,SUBSET OF,109750,141479
10427,SUBSET OF,105055,141480
10427,SUBSET OF,104943,141481
10732,SUBSET OF,117072,141482
10732,SUBSET OF,109639,141483
10732,SUBSET OF,117071,141484
10007,SUBSET OF,107893,141485
10007,SUBSET OF,107895,141486
10007,SUBSET OF,104710,141487
261,SUBSET OF,105763,141489
214,SUBSET OF,104691,141490
214,SUBSET OF,104962,141491
188,SUBSET OF,105744,141492
188,SUBSET OF,117704,141493
188,SUBSET OF,104942,141494
130,SUBSET OF,104754,141495
130,SUBSET OF,105671,141496
130,SUBSET OF,104842,141497
130,SUBSET OF,104876,141498
131,SUBSET OF,104837,141499
131,SUBSET OF,105639,141500
33,SUBSET OF,116898,141501
33,SUBSET OF,104766,141502
52,SUBSET OF,117056,141503
52,SUBSET OF,104787,141504
52,SUBSET OF,104743,141505
52,SUBSET OF,105670,141506
52,SUBSET OF,117034,141507
10979,SUBSET OF,105010,141508
10979,SUBSET OF,104799,141509
277,SUBSET OF,105765,141510
277,SUBSET OF,105766,141511
50,SUBSET OF,104880,141512
50,SUBSET OF,104854,141513
50,SUBSET OF,105670,141514
50,SUBSET OF,104700,141515
10642,SUBSET OF,104897,141516
10642,SUBSET OF,108128,141517
10642,SUBSET OF,117139,141518
10642,SUBSET OF,104898,141519
10642,SUBSET OF,105508,141520
10642,SUBSET OF,105076,141521
10642,SUBSET OF,104283,141522
10642,SUBSET OF,107884,141523
10642,SUBSET OF,107887,141524
10642,SUBSET OF,104895,141525
10642,SUBSET OF,104894,141526
200,SUBSET OF,106149,141527
80,SUBSET OF,118693,141528
80,SUBSET OF,117705,141529
80,SUBSET OF,118367,141530
80,SUBSET OF,105503,141531
243,SUBSET OF,116855,141532
136,SUBSET OF,104736,141533
136,SUBSET OF,104765,141534
136,SUBSET OF,104734,141535
238,SUBSET OF,104939,141536
11153,SUBSET OF,117142,141538
11153,SUBSET OF,105708,141539
41,SUBSET OF,104823,141542
41,SUBSET OF,105739,141543
165,SUBSET OF,105708,141544
165,SUBSET OF,117758,141545
107,SUBSET OF,104817,141546
107,SUBSET OF,104784,141547
107,SUBSET OF,104994,141548
107,SUBSET OF,104841,141549
322,SUBSET OF,108147,141550
266,SUBSET OF,105765,141551
266,SUBSET OF,105767,141552
266,SUBSET OF,105766,141553
93,SUBSET OF,104805,141555
10140,SUBSET OF,105769,141556
275,SUBSET OF,105089,141557
275,SUBSET OF,109635,141558
275,SUBSET OF,117157,141559
275,SUBSET OF,105765,141560
275,SUBSET OF,109636,141562
275,SUBSET OF,117175,141563
275,SUBSET OF,105766,141564
275,SUBSET OF,117177,141565
275,SUBSET OF,109640,141566
275,SUBSET OF,117176,141567
10839,SUBSET OF,109737,141569
10839,SUBSET OF,109657,141570
10049,SUBSET OF,118305,141571
11090,SUBSET OF,116869,141573
10056,SUBSET OF,117706,141574
12615,SUBSET OF,117125,141575
12615,SUBSET OF,104825,141576
12836,SUBSET OF,104706,141579
12836,SUBSET OF,107931,141580
12855,SUBSET OF,104853,141581
12712,SUBSET OF,104705,141585
11635,SUBSET OF,108123,141587
11635,SUBSET OF,104683,141588
11635,SUBSET OF,104813,141589
12719,SUBSET OF,104797,141590
12719,SUBSET OF,104815,141591
12788,SUBSET OF,104696,141595
13074,SUBSET OF,109660,141596
10574,SUBSET OF,104860,141597
11234,SUBSET OF,116900,141598
10919,SUBSET OF,108405,141599
10919,SUBSET OF,108404,141600
10919,SUBSET OF,105757,141601
10919,SUBSET OF,107917,141602
10919,SUBSET OF,107918,141603
12485,SUBSET OF,104303,141604
10914,SUBSET OF,104763,141605
10920,SUBSET OF,117186,141606
10920,SUBSET OF,117193,141607
10920,SUBSET OF,117194,141608
17142,SUBSET OF,104824,141609
17142,SUBSET OF,104302,141610
11874,SUBSET OF,104730,141611
12715,SUBSET OF,117715,141613
12715,SUBSET OF,104282,141614
12715,SUBSET OF,105709,141615
12725,SUBSET OF,117130,141616
12572,SUBSET OF,104701,141617
11088,SUBSET OF,104816,141618
11104,SUBSET OF,105113,141619
19684,SUBSET OF,104855,141622
11329,SUBSET OF,105086,141626
11056,SUBSET OF,105034,141627
12274,SUBSET OF,104800,141628
10972,SUBSET OF,117295,141629
12594,SUBSET OF,109705,141630
12171,SUBSET OF,104836,141631
12171,SUBSET OF,105078,141632
12171,SUBSET OF,105098,141633
10627,SUBSET OF,104841,141634
10683,SUBSET OF,104717,141636
12067,SUBSET OF,116869,141637
12067,SUBSET OF,109662,141638
13067,SUBSET OF,104866,141639
11063,SUBSET OF,104764,141640
10429,SUBSET OF,117125,141641
10429,SUBSET OF,104825,141642
10429,SUBSET OF,117005,141643
12635,SUBSET OF,104731,141644
12635,SUBSET OF,104879,141645
10527,SUBSET OF,104711,141646
100341,SUBSET OF,104840,141647
10303,SUBSET OF,104717,141648
12838,SUBSET OF,104828,141649
11205,SUBSET OF,116900,141651
11205,SUBSET OF,117015,141652
11361,SUBSET OF,105018,141653
12478,SUBSET OF,104742,141656
30010,SUBSET OF,105738,141657
18072,SUBSET OF,104837,141660
18072,SUBSET OF,105639,141661
30036,SUBSET OF,117746,141662
10623,SUBSET OF,104705,141667
12967,SUBSET OF,117010,141668
10688,SUBSET OF,104303,141669
100100,SUBSET OF,105734,141671
100100,SUBSET OF,105707,141672
11544,SUBSET OF,104753,141673
100424,SUBSET OF,118691,141676
12689,SUBSET OF,104705,141677
12689,SUBSET OF,105075,141678
12689,SUBSET OF,104886,141679
12689,SUBSET OF,104686,141680
12894,SUBSET OF,105034,141681
30025,SUBSET OF,118344,141683
30025,SUBSET OF,117181,141684
30025,SUBSET OF,117180,141685
11624,SUBSET OF,116869,141686
10819,SUBSET OF,117715,141688
10819,SUBSET OF,104282,141689
10819,SUBSET OF,105709,141690
10819,SUBSET OF,107885,141691
10819,SUBSET OF,107884,141692
10819,SUBSET OF,117052,141693
10161,SUBSET OF,109700,141695
10967,SUBSET OF,107920,141696
10967,SUBSET OF,104980,141697
10967,SUBSET OF,117021,141698
12770,SUBSET OF,104688,141699
12770,SUBSET OF,118295,141700
12770,SUBSET OF,104905,141701
12770,SUBSET OF,104921,141702
12770,SUBSET OF,104904,141703
12770,SUBSET OF,104712,141704
12770,SUBSET OF,117115,141705
10630,SUBSET OF,105030,141706
10028,SUBSET OF,104930,141707
101057,SUBSET OF,109545,141709
100083,SUBSET OF,117194,141712
10647,SUBSET OF,104944,141713
10647,SUBSET OF,104303,141714
10620,SUBSET OF,104906,141715
10620,SUBSET OF,104826,141716
101177,SUBSET OF,117182,141717
101324,SUBSET OF,107925,141718
101475,SUBSET OF,117062,141721
101287,SUBSET OF,116867,141722
101407,SUBSET OF,109746,141724
101407,SUBSET OF,118357,141725
101407,SUBSET OF,117036,141726
101407,SUBSET OF,117100,141727
101436,SUBSET OF,108136,141728
11594,SUBSET OF,104819,141729
104175,SUBSET OF,117061,141731
10929,SUBSET OF,117749,141732
10929,SUBSET OF,116887,141733
12723,SUBSET OF,116868,141734
12723,SUBSET OF,108408,141735
103732,SUBSET OF,104677,141737
103732,SUBSET OF,117033,141738
103732,SUBSET OF,108138,141739
103732,SUBSET OF,117694,141740
103482,SUBSET OF,117151,141741
104820,SUPERSET OF,10899,141742
104820,OVERLAPS WITH,117160,141743
104820,SUPERSET OF,12683,141744
104820,SUPERSET OF,12684,141745
104820,SUPERSET OF,12685,141746
104826,SUPERSET OF,10021,141747
104826,SUPERSET OF,11864,141748
104826,SUBSET OF,104906,141749
104826,SUPERSET OF,10620,141750
104835,OVERLAPS WITH,104848,141751
104835,SUPERSET OF,12865,141752
104835,OVERLAPS WITH,104821,141753
104835,SUPERSET OF,12102,141754
104835,SUBSET OF,104824,141755
104835,OVERLAPS WITH,117725,141756
104835,OVERLAPS WITH,107932,141757
104835,SUBSET OF,117726,141758
104835,SUBSET OF,104302,141759
104281,SUBSET OF,108131,141760
104281,OVERLAPS WITH,104290,141761
104281,OVERLAPS WITH,108132,141763
104281,OVERLAPS WITH,117716,141764
104281,SUBSET OF,104692,141765
104281,OVERLAPS WITH,104287,141767
104281,OVERLAPS WITH,104286,141768
104749,OVERLAPS WITH,104690,141770
