ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-Q14-023;DSTR;TC;TC1;6.7;3.7;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC FRASER ST & E 16TH AV;41C01;COVAV;;;1961-01-01;__FJ8UWG;Active;;N;IN_SERVICE;No;2009-11-10T10:42:40+01:00;covDBimport;SDE 834766;33573;33573;"{""type"": ""Point"", ""coordinates"": [-123.08969623370669, 49.256275646846895]}";Kensington-Cedar Cottage
WH-Q14-024;DSTR;TC;TC1;3.0;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC E 15TH AV & FRASER ST;32B37;COVAV;;;;__FJ8WIP;Active;;N;IN_SERVICE;No;2009-11-10T10:18:08+01:00;covDBimport;SDE 834766;28191;28191;"{""type"": ""Point"", ""coordinates"": [-123.08957393600815, 49.2572387785523]}";Mount Pleasant
WH-Q14-026;DSTR;TC;TC1;2.4;1.5;N-NORTH;N-NORTH;Green;Yes;;;;NWC FRASER ST & E 14TH AV;32B40;COVAV;;;1974-01-01;__FJE60Z;Active;;N;IN_SERVICE;No;2009-11-10T10:12:42+01:00;covDBimport;SDE 834766;28012;28012;"{""type"": ""Point"", ""coordinates"": [-123.089302035208, 49.25800897940914]}";Mount Pleasant
WH-Q15-004;DSTR;TC;TC1;1.5;2.4;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SWC SOPHIA ST & E 22ND AV;41B03;COVAV;;;1965-01-01;__FJ8W67;Active;;N;IN_SERVICE;No;2009-11-10T10:43:15+01:00;covDBimport;SDE 834766;32916;32916;"{""type"": ""Point"", ""coordinates"": [-123.09875008837652, 49.251036102773]}";Riley Park
WH-Q15-009;DSTR;TC;TC1;9.1;0.9;S-SOUTH;S-SOUTH;Green;Yes;;;;SWC PRINCE EDWARD ST & E 22ND AV;41B04;COVAV;;;1965-01-01;__FJ8W6A;Active;;N;IN_SERVICE;No;2009-11-10T10:44:47+01:00;covDBimport;SDE 834766;32165;32165;"{""type"": ""Point"", ""coordinates"": [-123.09680360118952, 49.2510004469074]}";Riley Park
WH-Q15-011;DSTR;AVK;2780;158.8;1.2;E-EAST;E-EAST;Blue;Yes;;;SS 400;E 23RD AV;41B09;COVAV;;;2006-05-05;__FJ8W6I;Active;;N;IN_SERVICE;Yes;2009-11-10T10:37:02+01:00;covDBimport;SDE 834766;30208;30208;"{""type"": ""Point"", ""coordinates"": [-123.09440768956985, 49.250094559404914]}";Riley Park
WH-Q15-013;DSTR;TC;TC1;1.8;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ST. GEORGE ST & E 21ST AV;41A41;COVAV;;;1960-01-01;__FJ8W6G;Active;;N;IN_SERVICE;No;2009-11-10T10:43:08+01:00;covDBimport;SDE 834766;32882;32882;"{""type"": ""Point"", ""coordinates"": [-123.0938269180892, 49.25186379064901]}";Riley Park
WH-Q15-015;DSTR;AVK;2780;1.4;0.9;S of E 19th;S of E 19th;Blue;Yes;;;;SEC ST. GEORGE ST & E 19TH AV;41A24;COVAV;;;2010-02-03;__FJ8W6E;Active;"Old attributes:&nbsp; tc; 1/1/1960";N;IN_SERVICE;Yes;2009-11-10T10:40:34+01:00;covDBimport;SDE 834766;33954;33954;"{""type"": ""Point"", ""coordinates"": [-123.09376240684232, 49.25367275526835]}";Riley Park
WH-Q15-017;DSTR;TC;TC1;3.0;0.6;S-SOUTH;S-SOUTH;Green;Yes;;;;SEC CAROLINA ST & E 22ND AV;41B07;COVAV;;;1965-01-01;__FJ8W6K;Active;;N;IN_SERVICE;No;2009-11-10T10:41:21+01:00;covDBimport;SDE 834766;33837;33837;"{""type"": ""Point"", ""coordinates"": [-123.09192611918297, 49.25091773475001]}";Riley Park
WH-Q15-018;DSTR;TC;TC1;3.0;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC CAROLINA ST & E 21ST AV;41A40;COVAV;;;1967-01-01;__FJ8W6L;Active;;N;IN_SERVICE;No;2009-11-10T10:43:33+01:00;covDBimport;SDE 834766;33000;33000;"{""type"": ""Point"", ""coordinates"": [-123.09189348647715, 49.25182222154416]}";Riley Park
WH-Q15-022;DSTR;TC;TC1;1.5;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC FRASER ST & E 22ND AV;41D01;COVAV;;;1965-01-01;__FJ8W6P;Active;;N;IN_SERVICE;No;2009-11-10T10:40:48+01:00;covDBimport;SDE 834766;33241;33241;"{""type"": ""Point"", ""coordinates"": [-123.08988557607003, 49.250900486337535]}";Kensington-Cedar Cottage
WH-Q15-023;DSTR;AVK;2780;0.0;2.1;;;Blue;Yes;;;;SEC FRASER ST & E 21ST AV;41C46;COVAV;;;2007-01-31;__FJ8W6O;Active;;N;IN_SERVICE;Yes;2009-11-10T10:10:43+01:00;covDBimport;SDE 834766;27821;27821;"{""type"": ""Point"", ""coordinates"": [-123.08985153032971, 49.251804074127115]}";Kensington-Cedar Cottage
WH-Q16-001;DSTR;TC;2780;1.8;2.1;S-SOUTH;S-SOUTH;Green;Yes;;;;SWC SOPHIA ST & E 24TH AV;41B18;COVAV;;;1961-01-01;__FJ8VQ7;Active;;N;IN_SERVICE;No;2009-11-10T10:23:00+01:00;covDBimport;KAH78;28697;28697;"{""type"": ""Point"", ""coordinates"": [-123.09881855836566, 49.249224432544956]}";Riley Park
WH-Q16-004;DSTR;Mueller;CENTURION;86.3;2.6;S-SOUTH;S-SOUTH;Blue;Yes;;;MidBlk 4200;SOPHIA ST;41B41;COVAV;;;1964-01-01;__FJFK9E;Active;;N;IN_SERVICE;Yes;2009-11-10T10:28:00+01:00;covDBimport;ENYAMW;28922;28922;"{""type"": ""Point"", ""coordinates"": [-123.09906379140372, 49.246664791691295]}";Riley Park
WH-Q16-005;DSTR;Mueller;CENTURION;3.0;2.5;W-WEST;W-WEST;Blue;Yes;;;;SWC E 28TH AV & WALDEN ST;51A04;COVAV;;;;__FJ8VQ6;Active;;N;IN_SERVICE;Yes;2009-11-10T10:42:57+01:00;covDBimport;ENYAMW;33936;33936;"{""type"": ""Point"", ""coordinates"": [-123.1000432607981, 49.245620257768216]}";Riley Park
WH-Q16-011;DSTR;TC;TC1;2.4;1.8;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC PRINCE EDWARD ST & E KING EDWAR;41B22;COVAV;;;1961-01-01;__FJ8VIQ;Active;;N;IN_SERVICE;No;2009-11-10T10:38:08+01:00;covDBimport;SDE 834766;30735;30735;"{""type"": ""Point"", ""coordinates"": [-123.0966635108807, 49.24860068256354]}";Riley Park
WH-Q16-013;DSTR;Mueller;CENTURION;3.4;2.6;E-EAST;E-EAST;Blue;Yes;;;;SEC E 28TH AV & PRINCE EDWARD ST;51A07;COVAV;;;;__FJ8VIO;Active;;N;IN_SERVICE;Yes;2009-11-10T10:44:10+01:00;covDBimport;ENYAMW;32233;32233;"{""type"": ""Point"", ""coordinates"": [-123.09669350808629, 49.24557604687141]}";Riley Park
WH-Q16-014;DSTR;AVK;2780;3.7;2.9;W-WEST;W-WEST;Blue;Yes;;;;SWC E 28TH AV & ST. GEORGE ST;51A08;COVAV;2007-11-26;Hydrant won't s/down after B service, HCV closed and locked - REPLACE PER 1090;;__FJ8VIY;Active;;N;IN_SERVICE;Yes;2009-11-10T10:43:19+01:00;covDBimport;ENYAMW;32932;32932;"{""type"": ""Point"", ""coordinates"": [-123.09434286935964, 49.2455489987065]}";Riley Park
WH-Q16-017;DSTR;AVK;2780;2.5;4.4;E-EAST;E-EAST;Blue;Yes;;;;SEC E KING EDWARD AV & ST. GEORGE S;41B21;COVAV;;;2009-07-23;__FJ8VIV;Active;;N;IN_SERVICE;Yes;2009-11-10T10:35:45+01:00;covDBimport;SDE 834766;31047;31047;"{""type"": ""Point"", ""coordinates"": [-123.09389342352979, 49.24858730635251]}";Riley Park
WH-Q16-018;DSTR;TC;TC1;1.8;2.4;W-WEST;W-WEST;Blue;Yes;;;;NWC E 24TH AV & ST. GEORGE ST;41B20;COVAV;;;1966-01-01;__FJ8VIU;Active;;N;IN_SERVICE;No;2009-11-10T10:46:34+01:00;covDBimport;SDE 834766;32280;32280;"{""type"": ""Point"", ""coordinates"": [-123.09420475240054, 49.24934440616894]}";Riley Park
WH-Q16-019;DSTR;Mueller;SupCent250;1.2;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CAROLINA ST & E KING EDWARD AV;41D28;COVAV;;;1965-01-01;__FJ8VIZ;Active;;N;IN_SERVICE;Yes;2009-11-10T10:01:27+01:00;covDBimport;ENYAMW;27523;27523;"{""type"": ""Point"", ""coordinates"": [-123.09200380282995, 49.24876874018081]}";Riley Park
WH-Q16-021;DSTR;TC;TC1;2.1;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC FRASER ST & E 24TH AV;41D15;COVAV;;;1965-01-01;__FJ8VJ1;Active;;N;IN_SERVICE;No;2009-11-10T10:40:44+01:00;covDBimport;SDE 834766;33166;33166;"{""type"": ""Point"", ""coordinates"": [-123.08995503876382, 49.24909375899517]}";Kensington-Cedar Cottage
WH-Q16-025;DSTR;TC;TC1;125.6;0.9;E-EAST;E-EAST;Green;Yes;;;SS 500;E 27TH AV;41D44;COVAV;;;1945-01-01;__FJ8VIN;Active;;N;IN_SERVICE;No;2009-11-10T10:39:23+01:00;covDBimport;SDE 834766;29872;29872;"{""type"": ""Point"", ""coordinates"": [-123.0922531180969, 49.24655301612812]}";Riley Park
WH-Q16-026;DSTR;AVK;2780;3.4;1.4;W-WEST;W-WEST;Blue;Yes;;;;NEC BALKAN ST & E 26TH AV;41B35;COVAV;;;2007-08-09;__FJ8VIS;Active;;N;IN_SERVICE;Yes;2009-11-10T10:36:49+01:00;covDBimport;ENYAMW;30789;30789;"{""type"": ""Point"", ""coordinates"": [-123.09533561093352, 49.247468665851]}";Riley Park
WH-Q16-028;DSTR;Mueller;CENTURION;0.0;2.7;;;Blue;Yes;;;;SEC BALKAN ST & E KING EDWARD AV;;COVAV;;;2018-01-12;__GGXOSL;Active;;N;IN_SERVICE;Yes;2018-10-30T10:17:23+01:00;ENYAMW;ENYAMW;4559485;4559485;"{""type"": ""Point"", ""coordinates"": [-123.09533839950979, 49.248602953045385]}";Riley Park
WH-Q17-002;DSTR;TC;TC1;2.4;1.5;W-WEST;W-WEST;Blue;Yes;;;;NWC E 30TH AV & WALDEN ST;51A31;COVAV;;;1970-01-01;__FJ8VPZ;Active;;N;IN_SERVICE;No;2009-11-10T10:43:58+01:00;covDBimport;SDE 834766;33110;33110;"{""type"": ""Point"", ""coordinates"": [-123.10015445479186, 49.2433373055445]}";Riley Park
WH-Q17-008;DSTR;TC;TC1;36.6;0.9;N-NORTH;N-NORTH;Yellow;Yes;;;MidBlk 4800;WALDEN ST;51A33;COVAV;;;1984-01-01;__FJ8VQ4;Active;;N;IN_SERVICE;No;2009-11-10T10:20:39+01:00;covDBimport;SDE 834766;28497;28497;"{""type"": ""Point"", ""coordinates"": [-123.09997431694535, 49.24090472607655]}";Riley Park
WH-Q17-011;DSTR;TC;TC1;46.3;0.3;S-SOUTH;S-SOUTH;Blue;Yes;;;ES 4800;PRINCE EDWARD ST;51A21;COVAV;;;;__FJ8VID;Active;;N;IN_SERVICE;No;2009-11-10T10:19:45+01:00;covDBimport;SDE 834766;28366;28366;"{""type"": ""Point"", ""coordinates"": [-123.09675562879066, 49.241696367202785]}";Riley Park
WH-Q17-015;DSTR;TC;TC1;4.3;2.1;W-WEST;W-WEST;Green;Yes;;;;NWC E 29TH AV & ST. GEORGE ST;51A09;COVAV;;;1961-01-01;__FJ8VIE;Active;;N;IN_SERVICE;No;2009-11-10T10:12:48+01:00;covDBimport;SDE 834766;28017;28017;"{""type"": ""Point"", ""coordinates"": [-123.09436012870782, 49.24479316904012]}";Riley Park
WH-Q17-017;DSTR;TC;TC1;1.5;1.5;W-WEST;W-WEST;Green;Yes;;;;NWC E 30TH AV & ST. GEORGE ST;51A15;COVAV;;;1962-01-01;__FJ8VIG;Active;;N;IN_SERVICE;No;2009-11-10T10:34:08+01:00;covDBimport;SDE 834766;31595;31595;"{""type"": ""Point"", ""coordinates"": [-123.09436049572241, 49.243565319039945]}";Riley Park
WH-Q17-020;DSTR;Mueller;CENTURION;1.8;1.5;W-WEST;W-WEST;Blue;Yes;;;;NWC E 31ST AV & FRASER ST;51C24;COVAV;;;1961-01-01;__FJ8VIK;Active;;N;IN_SERVICE;Yes;2009-11-10T10:33:42+01:00;covDBimport;ENYAMW;31875;31875;"{""type"": ""Point"", ""coordinates"": [-123.0904827511236, 49.24264492514767]}";Riley Park
WH-Q17-023;DSTR;Mueller;CENTURION;1.8;0.0;W-WEST;W-WEST;Blue;Yes;;;;SWC E 29TH AV & FRASER ST;51C20;COVAV;;;;__FJ8VIM;Active;;N;IN_SERVICE;Yes;2009-11-10T10:42:35+01:00;covDBimport;ENYAMW;33497;33497;"{""type"": ""Point"", ""coordinates"": [-123.09045118311104, 49.24448238888188]}";Riley Park
WH-Q17-024;DSTR;TC;TC1;108.5;0.6;E-EAST;E-EAST;Blue;Yes;;;SS 500;E 29TH AV;51C21;COVAV;;;1961-01-01;__FJ8VIJ;Active;;N;IN_SERVICE;No;2009-11-10T10:18:56+01:00;covDBimport;SDE 834766;28424;28424;"{""type"": ""Point"", ""coordinates"": [-123.09254394327688, 49.244505459342655]}";Riley Park
WH-Q18-001;DSTR;TC;TC1;110.6;1.2;N-NORTH;N-NORTH;Green;Yes;;;ES 5000;WALDEN ST;51B06;COVAV;;;1962-01-01;__FJ8VPT;Active;;N;IN_SERVICE;No;2009-11-10T10:39:41+01:00;covDBimport;SDE 834766;29949;29949;"{""type"": ""Point"", ""coordinates"": [-123.10006423837163, 49.239206796189464]}";Riley Park
WH-Q18-003;DSTR;TC;TC1;2.4;2.1;E-EAST;E-EAST;Blue;Yes;;;;NEC E 36TH AV & SOPHIA ST;51B17;COVAV;;;1962-01-01;__FJ8VPV;Active;;N;IN_SERVICE;No;2009-11-10T10:36:00+01:00;covDBimport;SDE 834766;30348;30348;"{""type"": ""Point"", ""coordinates"": [-123.09912795924278, 49.23817540803604]}";Riley Park
WH-Q18-004;DSTR;TC;TC1;1.5;1.8;W-WEST;W-WEST;Blue;Yes;;;;NWC E 36TH AV & PRINCE EDWARD ST;51B18;COVAV;;;1962-01-01;__FJ8VHY;Active;;N;IN_SERVICE;No;2009-11-10T10:22:44+01:00;covDBimport;SDE 834766;28476;28476;"{""type"": ""Point"", ""coordinates"": [-123.09717576925613, 49.23813345769663]}";Riley Park
WH-Q18-010;DSTR;TC;TC1;1.5;1.8;E-EAST;E-EAST;Blue;Yes;;;;NEC E 37TH AV & PRINCE EDWARD ST;59A11;COVAV;;;1964-01-01;__FJ8VI2;Active;;N;IN_SERVICE;No;2009-11-10T10:44:00+01:00;covDBimport;ENYANGS;32247;32247;"{""type"": ""Point"", ""coordinates"": [-123.09689509535569, 49.23722653186833]}";Riley Park
WH-Q18-013;DSTR;TC;TC1;2.1;0.3;W-WEST;W-WEST;Yellow;Yes;;;;NWC E 35TH AV & ST. GEORGE ST;51B20;COVAV;;;1962-11-08;__FJ8VI5;Active;;N;IN_SERVICE;No;2009-11-10T10:33:10+01:00;covDBimport;ENYANGS;30841;30841;"{""type"": ""Point"", ""coordinates"": [-123.09508490848062, 49.23883189724052]}";Riley Park
WH-Q18-017;DSTR;TC;TC1;6.1;0.6;S-SOUTH;S-SOUTH;Green;Yes;;;;SEC PRINCE EDWARD ST & E 33RD AV;51B10;COVAV;;;1949-01-01;__FJ8VI6;Active;;N;IN_SERVICE;No;2009-11-10T10:21:12+01:00;covDBimport;ENYAMW;28533;28533;"{""type"": ""Point"", ""coordinates"": [-123.0968111667827, 49.24026608635206]}";Riley Park
WH-Q18-021;DSTR;TC;TC1;4.3;0.6;E-EAST;E-EAST;Blue;Yes;;;;NEC E 37TH AV & FRASER ST;59A20;COVAV;2014-10-10;could not pulled down;;__FJ8VI9;Active;;N;IN_SERVICE;No;2009-11-10T10:25:00+01:00;covDBimport;SDE 834766;28805;28805;"{""type"": ""Point"", ""coordinates"": [-123.09023553399909, 49.23661183820462]}";Kensington-Cedar Cottage
WH-Q19-007;DSTR;TC;TC1;2.7;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC E WOODSTOCK AV & PRINCE EDWARD;59A17;COVAV;;;;__FJ8W5Y;Active;;N;IN_SERVICE;No;2009-11-10T10:46:19+01:00;covDBimport;SDE 834766;32046;32046;"{""type"": ""Point"", ""coordinates"": [-123.09736452013087, 49.23359611315301]}";Riley Park
WH-Q19-009;DSTR;TC;TC1;2.1;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC E 39TH AV & PRINCE EDWARD ST;59A15;COVAV;;;;__FJ8W60;Active;;N;IN_SERVICE;No;2009-11-10T10:01:21+01:00;covDBimport;SDE 834766;27520;27520;"{""type"": ""Point"", ""coordinates"": [-123.09729437946108, 49.23528007428765]}";Riley Park
WH-Q19-010;DSTR;TC;TC1;2.1;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC ST. GEORGE ST & E 41ST AV;59B27;COVAV;;;1973-01-01;__FJ8W63;Active;;N;IN_SERVICE;No;2009-11-10T10:29:39+01:00;covDBimport;SDE 834766;29055;29055;"{""type"": ""Point"", ""coordinates"": [-123.0946686234035, 49.232799188582554]}";Sunset
WH-Q19-011;DSTR;TC;TC1;118.0;5.5;E-EAST;E-EAST;Blue;Yes;;;SS 500;E 41ST AV;59B28;COVAV;;;;__FJ8W62;Active;;N;IN_SERVICE;No;2009-11-10T10:39:52+01:00;covDBimport;SDE 834766;30027;30027;"{""type"": ""Point"", ""coordinates"": [-123.09280470563925, 49.23282771374909]}";Sunset
WH-Q19-012;DSTR;TC;TC1;44.5;7.0;W-WEST;W-WEST;Blue;Yes;;;SS 600;E 41ST AV;59B29;COVAV;;;;__FJ8W61;Active;;N;IN_SERVICE;No;2009-11-10T10:36:52+01:00;covDBimport;SDE 834766;29697;29697;"{""type"": ""Point"", ""coordinates"": [-123.09133836490692, 49.23280508998537]}";Sunset
WH-Q19-015;DSTR;TC;C71P;0.0;2.1;;;Blue;Yes;;;;SWC CHESTER ST & E 39TH AV;59C22;COVAV;;;1995-01-01;__FJ8WCI;Active;;N;IN_SERVICE;Yes;2009-11-10T10:42:39+01:00;covDBimport;SDE 834766;33567;33567;"{""type"": ""Point"", ""coordinates"": [-123.08934732537197, 49.23466582173746]}";Kensington-Cedar Cottage
WH-Q20-001;DSTR;TC;TC1;3.0;1.2;S-SOUTH;S-SOUTH;Yellow;Yes;;;;SWC SOPHIA ST & E 43RD AV;59B11;COVAV;;;;__FJ8VPN;Active;;N;IN_SERVICE;No;2009-11-10T10:40:15+01:00;covDBimport;SDE 834766;33524;33524;"{""type"": ""Point"", ""coordinates"": [-123.0995640172789, 49.23102656097648]}";Sunset
WH-Q20-003;DSTR;TC;TC1;1.8;1.0;W-WEST;W-WEST;Blue;Yes;;;;SWC E 45TH AV & SOPHIA ST;59B09;COVAV;;;1965-01-01;__FJ8VPP;Active;;N;IN_SERVICE;No;2009-11-10T10:37:42+01:00;covDBimport;SDE 834766;30159;30159;"{""type"": ""Point"", ""coordinates"": [-123.09961816736492, 49.22925944082196]}";Sunset
WH-Q20-010;DSTR;TC;TC1;2.7;1.2;N-NORTH;N-NORTH;Blue;Yes;;;;NEC PRINCE EDWARD ST & E 43RD AV;59B17;COVAV;2009-04-24;hydrant won't shutdown, o/c as per Jose H Tr#1072;1961-01-01;__FJ8VHR;Active;;N;IN_SERVICE;No;2009-11-10T10:33:32+01:00;covDBimport;SDE 834766;31653;31653;"{""type"": ""Point"", ""coordinates"": [-123.09717577752097, 49.23121212486335]}";Sunset
WH-Q20-011;DSTR;TC;TC1;2.4;1.0;E-EAST;E-EAST;Blue;Yes;;;;NEC E 43RD AV & ST. GEORGE ST;59B24;COVAV;;;1975-01-01;__FJ8VHS;Active;;N;IN_SERVICE;No;2009-11-10T10:30:47+01:00;covDBimport;SDE 834766;29177;29177;"{""type"": ""Point"", ""coordinates"": [-123.09444085389478, 49.23112854237354]}";Sunset
WH-Q20-013;DSTR;TC;TC1;2.4;1.8;W-WEST;W-WEST;Blue;Yes;;;;SWC E 45TH AV & ST. GEORGE ST;59B22;COVAV;;;;__FJ8VHL;Active;;N;IN_SERVICE;No;2009-11-10T10:37:18+01:00;covDBimport;SDE 834766;30514;30514;"{""type"": ""Point"", ""coordinates"": [-123.09415074486837, 49.22916291055255]}";Sunset
WH-Q20-014;DSTR;TC;TC1;1.8;1.2;W-WEST;W-WEST;Blue;Yes;;;;NWC E 46TH AV & ST. GEORGE ST;59B21;COVAV;;;;__FJ8VHM;Active;;N;IN_SERVICE;No;2009-11-10T10:44:20+01:00;covDBimport;SDE 834766;32453;32453;"{""type"": ""Point"", ""coordinates"": [-123.0941582376096, 49.2284077613653]}";Sunset
WH-Q20-015;DSTR;TC;TC1;3.7;1.8;W-WEST;W-WEST;Green;Yes;;;;NWC E 47TH AV & ST. GEORGE ST;73A04;COVAV;;;1959-01-01;__FJ8VHN;Active;;N;IN_SERVICE;No;2009-11-10T10:41:05+01:00;covDBimport;SDE 834766;33532;33532;"{""type"": ""Point"", ""coordinates"": [-123.09420115888142, 49.22750462912582]}";Sunset
WH-Q20-016;DSTR;TC;TC1;3.7;2.4;E-EAST;E-EAST;Blue;Yes;;;;NEC E 47TH AV & FRASER ST;73A05;COVAV;;;1993-01-01;__FJ8W78;Active;;N;IN_SERVICE;No;2009-11-10T10:34:34+01:00;covDBimport;SDE 834766;31319;31319;"{""type"": ""Point"", ""coordinates"": [-123.09048618571734, 49.227446485006745]}";Sunset
WH-Q20-020;DSTR;TC;TC1;2.1;1.8;N-NORTH;N-NORTH;Blue;Yes;;;;NEC FRASER ST & E 43RD AV;59B31;COVAV;2009-07-23;datalogger installed on hyd until September;1992-01-01;__FJ8W73;Active;;N;IN_SERVICE;No;2009-11-10T10:31:06+01:00;covDBimport;SDE 834766;29361;29361;"{""type"": ""Point"", ""coordinates"": [-123.09045865338685, 49.23109824893306]}";Sunset
WH-Q20-021;DSTR;TC;TC1;3.7;3.4;W-WEST;W-WEST;Blue;Yes;;;;NWC E 43RD AV & FRASER ST;59B32;COVAV;;;;__FJ8VHU;Active;;N;IN_SERVICE;No;2009-11-10T10:36:30+01:00;covDBimport;SDE 834766;30420;30420;"{""type"": ""Point"", ""coordinates"": [-123.09082422273529, 49.2310662897978]}";Sunset
WH-Q20-022;DSTR;TC;TC1;139.0;1.2;W-WEST;W-WEST;Blue;Yes;;;NS 500;E 43RD AV;59B33;COVAV;;;1975-01-01;__FJ8VHV;Active;;N;IN_SERVICE;No;2009-11-10T10:43:43+01:00;covDBimport;SDE 834766;33053;33053;"{""type"": ""Point"", ""coordinates"": [-123.09234818498388, 49.231087542737406]}";Sunset
WH-Q20-023;DSTR;Clow;BrigadierM;2.1;1.2;W-WEST;W-WEST;Green;Yes;;;;SWC E 43RD AV & CHESTER ST;59D28;COVAV;;;1900-01-01;__FJ8VHX;Active;unknown date of install;N;IN_SERVICE;Yes;2009-11-10T10:41:00+01:00;covDBimport;SDE 834766;33254;33254;"{""type"": ""Point"", ""coordinates"": [-123.08939685643445, 49.230903725512775]}";Sunset
WH-Q21-004;DSTR;AVK;2780;1.5;3.8;W-EAST;W-EAST;Blue;Yes;;;;NWC E 51ST AV & SOPHIA ST;73B06;COVAV;2008-12-16;O/C as per P. Guiterrez until further notice.;2008-12-18;__FJ8VPI;Active;;N;IN_SERVICE;Yes;2009-11-10T10:41:01+01:00;covDBimport;SDE 834766;33459;33459;"{""type"": ""Point"", ""coordinates"": [-123.09978479172676, 49.223805153782024]}";Sunset
WH-Q21-005;DSTR;TC;TC1;2.4;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC PRINCE EDWARD ST & E 51ST AV;73B05;COVAV;;;;__FJ8VPL;Active;;N;IN_SERVICE;No;2009-11-10T10:32:53+01:00;covDBimport;SDE 834766;31785;31785;"{""type"": ""Point"", ""coordinates"": [-123.09767212654481, 49.223797541371404]}";Sunset
WH-Q21-011;DSTR;TC;TC1;2.4;2.4;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC FREDERICK ST & E 49TH AV;73A17;COVAV;;;;__FJ8VHD;Active;;N;IN_SERVICE;No;2009-11-10T10:44:57+01:00;covDBimport;SDE 834766;32323;32323;"{""type"": ""Point"", ""coordinates"": [-123.09208277516854, 49.225361506517935]}";Sunset
WH-Q21-014;DSTR;AVK;2780;8.6;1.7;E of St George;E of St George;Blue;Yes;;;;NEC E 51ST AV & ST. GEORGE ST;73B03;COVAV;;;1962-01-01;__FJ8VHA;Active;;N;IN_SERVICE;Yes;2009-11-10T10:27:50+01:00;covDBimport;SDE 834766;28888;28888;"{""type"": ""Point"", ""coordinates"": [-123.09394673728097, 49.22369320073322]}";Sunset
WH-Q21-018;DSTR;TC;TC1;4.6;3.0;E-EAST;E-EAST;Blue;Yes;;;;NEC E 51ST AV & FRASER ST;73B01;COVAV;;;1999-01-01;__FJ8WXU;Active;;N;IN_SERVICE;Yes;2009-11-10T10:14:14+01:00;covDBimport;SDE 834766;28127;28127;"{""type"": ""Point"", ""coordinates"": [-123.09062696919217, 49.22364877169164]}";Sunset
WH-Q21-023;DSTR;TC;TC1;3.4;1.8;E-EAST;E-EAST;Blue;Yes;;;;NEC E 49TH AV & FRASER ST;73A18;COVAV;;;2003-01-01;__FJEFOQ;Active;;N;IN_SERVICE;Yes;2009-11-10T10:18:14+01:00;covDBimport;SDE 834766;28197;28197;"{""type"": ""Point"", ""coordinates"": [-123.09057389417484, 49.2255451234202]}";Sunset
WH-Q22-002;DSTR;Mueller;SupCent250;3.0;1.5;W-WEST;W-WEST;Blue;Yes;;;;NWC E 54TH AV & SOPHIA ST;73B24;COVAV;;;1961-01-01;__FJ8VPA;Active;;N;IN_SERVICE;Yes;2009-11-10T10:46:27+01:00;covDBimport;ENYAMW;32139;32139;"{""type"": ""Point"", ""coordinates"": [-123.09990931414649, 49.221093907717226]}";Sunset
WH-Q22-004;DSTR;TC;TC1;148.4;1.8;E-EAST;E-EAST;Blue;Yes;;;NS 300;E 56TH AV;73B37;COVAV;;;1961-01-01;__FJ8VPH;Active;;N;IN_SERVICE;No;2009-11-10T10:14:15+01:00;covDBimport;SDE 834766;28128;28128;"{""type"": ""Point"", ""coordinates"": [-123.09965299455034, 49.21931308293812]}";Sunset
WH-Q22-010;DSTR;TC;C71P;2.4;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC PRINCE EDWARD ST & E 53RD AV;73B11;COVAV;;;1961-01-01;__FJ8VP9;Active;;N;IN_SERVICE;Yes;2009-11-10T10:12:37+01:00;covDBimport;SDE 834766;28006;28006;"{""type"": ""Point"", ""coordinates"": [-123.0974982282638, 49.221980670855885]}";Sunset
WH-Q22-011;DSTR;TC;TC1;110.6;1.8;W-WEST;W-WEST;Blue;Yes;;;SS 400;E 53RD AV;73B14;COVAV;;;1962-01-01;__FJ8VGX;Active;;N;IN_SERVICE;No;2009-11-10T10:36:47+01:00;covDBimport;SDE 834766;30777;30777;"{""type"": ""Point"", ""coordinates"": [-123.09583546990886, 49.22177520705788]}";Sunset
