enzyme,pathway_id
B7ZKV8,SMP0000668
P54710,SMP0000668
P63252,SMP0000668
P48050,SMP0000668
P48549,SMP0000668
P48544,SMP0000668
Q9UK17,SMP0000668
Q9NS61,SMP0000668
P22460,SMP0000668
Q12959,SMP0000668
P51787,SMP0000668
P15382,SMP0000668
Q9Y6J6,SMP0000668
Q12809,SMP0000668
Q5I7T1,SMP0000668
Q09428,SMP0000668
Q15842,SMP0000668
Q14654,SMP0000668
O60706,SMP0000668
O00180,SMP0000668
P32418,SMP0000668
Q9Y3Q4,SMP0000668
Q14524,SMP0000668
Q13425,SMP0000668
Q13884,SMP0000668
Q13424,SMP0000668
Q13936,SMP0000668
Q9NY47,SMP0000668
Q02641,SMP0000668
P08172,SMP0000668
Q92736,SMP0000668
P16615,SMP0000668
P26678,SMP0000668
P17612,SMP0000668
P10644,SMP0000668
P62158,SMP0000668
Q15746,SMP0000668
P30556,SMP0000668
Q9NQ66,SMP0000668
P02585,SMP0000668
P19237,SMP0000668
P13805,SMP0000668
P63316,SMP0000668
P19429,SMP0000668
P45379,SMP0000668
P48788,SMP0000668
P45378,SMP0000668
P09493,SMP0000668
P07951,SMP0000668
O95180,SMP0000668
O43497,SMP0000668
Q14643,SMP0000668
P08588,SMP0000669
P05023,SMP0000669
P50993,SMP0000669
P13637,SMP0000669
Q13733,SMP0000669
P05026,SMP0000669
P14415,SMP0000669
P54709,SMP0000669
B7ZKV8,SMP0000669
P54710,SMP0000669
P63252,SMP0000669
P48050,SMP0000669
P48549,SMP0000669
P48544,SMP0000669
Q9UK17,SMP0000669
Q9NS61,SMP0000669
P22460,SMP0000669
Q12959,SMP0000669
P51787,SMP0000669
P15382,SMP0000669
Q9Y6J6,SMP0000669
Q12809,SMP0000669
Q5I7T1,SMP0000669
Q09428,SMP0000669
Q15842,SMP0000669
Q14654,SMP0000669
O60706,SMP0000669
O00180,SMP0000669
P32418,SMP0000669
Q9Y3Q4,SMP0000669
Q14524,SMP0000669
Q13425,SMP0000669
Q13884,SMP0000669
Q13424,SMP0000669
Q13936,SMP0000669
Q9NY47,SMP0000669
Q02641,SMP0000669
P08172,SMP0000669
Q92736,SMP0000669
P16615,SMP0000669
P26678,SMP0000669
P17612,SMP0000669
P10644,SMP0000669
P62158,SMP0000669
Q15746,SMP0000669
P30556,SMP0000669
Q9NQ66,SMP0000669
P02585,SMP0000669
P19237,SMP0000669
P13805,SMP0000669
P63316,SMP0000669
P19429,SMP0000669
P45379,SMP0000669
P48788,SMP0000669
P45378,SMP0000669
P09493,SMP0000669
P07951,SMP0000669
O95180,SMP0000669
O43497,SMP0000669
Q14643,SMP0000669
P12821,SMP0000147
P00797,SMP0000147
P01019,SMP0000147
P30556,SMP0000147
P12821,SMP0000592
P30556,SMP0000160
P00797,SMP0000160
P01019,SMP0000160
P12821,SMP0000160
P55017,SMP0000189
P05023,SMP0000189
P50993,SMP0000189
P13637,SMP0000189
Q13733,SMP0000189
P05026,SMP0000189
P14415,SMP0000189
P54709,SMP0000189
B7ZKV8,SMP0000189
P54710,SMP0000189
P51800,SMP0000189
P29972,SMP0000189
Q13621,SMP0000189
Q4U2R8,SMP0000189
Q9UHW9,SMP0000189
O15244,SMP0000189
P41181,SMP0000189
Q92482,SMP0000189
P37088,SMP0000189
P51168,SMP0000189
P51172,SMP0000189
P51170,SMP0000189
P43005,SMP0000189
Q9UHI5,SMP0000189
P08195,SMP0000189
Q01650,SMP0000189
Q9NP91,SMP0000189
Q969I6,SMP0000189
Q9UM01,SMP0000189
Q92536,SMP0000189
P08235,SMP0000189
Q07837,SMP0000189
P82251,SMP0000189
Q15849,SMP0000189
P55017,SMP0000197
P05023,SMP0000197
P50993,SMP0000197
P13637,SMP0000197
Q13733,SMP0000197
P05026,SMP0000197
P14415,SMP0000197
P54709,SMP0000197
B7ZKV8,SMP0000197
P54710,SMP0000197
P51800,SMP0000197
P29972,SMP0000197
Q13621,SMP0000197
Q4U2R8,SMP0000197
Q9UHW9,SMP0000197
O15244,SMP0000197
P41181,SMP0000197
Q92482,SMP0000197
P37088,SMP0000197
P51168,SMP0000197
P51172,SMP0000197
P51170,SMP0000197
P43005,SMP0000197
Q9UHI5,SMP0000197
P08195,SMP0000197
Q01650,SMP0000197
Q9NP91,SMP0000197
Q969I6,SMP0000197
Q9UM01,SMP0000197
Q92536,SMP0000197
P08235,SMP0000197
Q07837,SMP0000197
P82251,SMP0000197
Q15849,SMP0000197
P55017,SMP0000245
P05023,SMP0000245
P50993,SMP0000245
P13637,SMP0000245
Q13733,SMP0000245
P05026,SMP0000245
P14415,SMP0000245
P54709,SMP0000245
B7ZKV8,SMP0000245
P54710,SMP0000245
P51800,SMP0000245
P29972,SMP0000245
Q13621,SMP0000245
Q4U2R8,SMP0000245
Q9UHW9,SMP0000245
O15244,SMP0000245
P41181,SMP0000245
Q92482,SMP0000245
P37088,SMP0000245
P51168,SMP0000245
P51172,SMP0000245
P51170,SMP0000245
P43005,SMP0000245
Q9UHI5,SMP0000245
P08195,SMP0000245
Q01650,SMP0000245
Q9NP91,SMP0000245
Q969I6,SMP0000245
Q9UM01,SMP0000245
Q92536,SMP0000245
P08235,SMP0000245
Q07837,SMP0000245
P82251,SMP0000245
Q15849,SMP0000245
P12821,SMP0000156
P00797,SMP0000156
P01019,SMP0000156
P30556,SMP0000156
P12821,SMP0000598
P08588,SMP0000305
P05023,SMP0000305
P50993,SMP0000305
P13637,SMP0000305
Q13733,SMP0000305
P05026,SMP0000305
P14415,SMP0000305
P54709,SMP0000305
B7ZKV8,SMP0000305
P54710,SMP0000305
P63252,SMP0000305
P48050,SMP0000305
P48549,SMP0000305
P48544,SMP0000305
Q9UK17,SMP0000305
Q9NS61,SMP0000305
P22460,SMP0000305
Q12959,SMP0000305
P51787,SMP0000305
P15382,SMP0000305
Q9Y6J6,SMP0000305
Q12809,SMP0000305
Q5I7T1,SMP0000305
Q09428,SMP0000305
Q15842,SMP0000305
Q14654,SMP0000305
O60706,SMP0000305
O00180,SMP0000305
P32418,SMP0000305
Q9Y3Q4,SMP0000305
Q14524,SMP0000305
Q13425,SMP0000305
Q13884,SMP0000305
Q13424,SMP0000305
Q13936,SMP0000305
Q9NY47,SMP0000305
Q02641,SMP0000305
P08172,SMP0000305
Q92736,SMP0000305
P16615,SMP0000305
P26678,SMP0000305
P17612,SMP0000305
P10644,SMP0000305
P62158,SMP0000305
Q15746,SMP0000305
P30556,SMP0000305
Q9NQ66,SMP0000305
P02585,SMP0000305
P19237,SMP0000305
P13805,SMP0000305
P63316,SMP0000305
P19429,SMP0000305
P45379,SMP0000305
P48788,SMP0000305
P45378,SMP0000305
P09493,SMP0000305
P07951,SMP0000305
O95180,SMP0000305
O43497,SMP0000305
Q14643,SMP0000305
O15270,SMP0000034
O15269,SMP0000034
Q06136,SMP0000034
Q9NRA0,SMP0000034
Q8IWX5,SMP0000034
O14494,SMP0000034
O95470,SMP0000034
Q6QHC5,SMP0000034
Q8TDN7,SMP0000034
Q8TCT0,SMP0000034
Q86VZ5,SMP0000034
Q6UWV6,SMP0000034
Q16880,SMP0000034
P54803,SMP0000034
P04062,SMP0000034
Q16739,SMP0000034
P16278,SMP0000034
Q9UBX8,SMP0000034
Q99999,SMP0000034
P15289,SMP0000034
P06280,SMP0000034
Q9UQ49,SMP0000034
Q9NUN7,SMP0000034
O15270,SMP0000349
O15269,SMP0000349
Q06136,SMP0000349
Q9NRA0,SMP0000349
Q8IWX5,SMP0000349
O14494,SMP0000349
O95470,SMP0000349
Q6QHC5,SMP0000349
Q8TDN7,SMP0000349
Q8TCT0,SMP0000349
Q86VZ5,SMP0000349
Q6UWV6,SMP0000349
Q16880,SMP0000349
P54803,SMP0000349
P04062,SMP0000349
Q16739,SMP0000349
P16278,SMP0000349
Q9UBX8,SMP0000349
Q99999,SMP0000349
P15289,SMP0000349
P06280,SMP0000349
Q9UQ49,SMP0000349
Q9NUN7,SMP0000349
P35354,SMP0000698
P23219,SMP0000698
P78329,SMP0000698
P09960,SMP0000698
Q16873,SMP0000698
P19440,SMP0000698
P07203,SMP0000698
Q16647,SMP0000698
P41222,SMP0000698
P42330,SMP0000698
P24557,SMP0000698
O14684,SMP0000698
Q8TBF2,SMP0000698
P16152,SMP0000698
P16050,SMP0000698
P10632,SMP0000698
P20813,SMP0000698
P34913,SMP0000698
P09917,SMP0000698
O15296,SMP0000698
P05181,SMP0000698
O75342,SMP0000698
P51589,SMP0000698
Q7Z449,SMP0000698
Q02928,SMP0000698
P18054,SMP0000698
P0C869,SMP0000698
P98187,SMP0000698
Q08477,SMP0000698
P23219,SMP0000703
P35354,SMP0000703
P78329,SMP0000703
P09960,SMP0000703
Q16873,SMP0000703
P19440,SMP0000703
P07203,SMP0000703
Q16647,SMP0000703
P41222,SMP0000703
P42330,SMP0000703
P24557,SMP0000703
O14684,SMP0000703
Q8TBF2,SMP0000703
P16152,SMP0000703
P16050,SMP0000703
P10632,SMP0000703
P20813,SMP0000703
P34913,SMP0000703
P09917,SMP0000703
O15296,SMP0000703
P05181,SMP0000703
O75342,SMP0000703
P51589,SMP0000703
Q7Z449,SMP0000703
Q02928,SMP0000703
P18054,SMP0000703
P0C869,SMP0000703
P98187,SMP0000703
Q08477,SMP0000703
P23219,SMP0000693
P35354,SMP0000693
P78329,SMP0000693
P09960,SMP0000693
Q16873,SMP0000693
P19440,SMP0000693
P07203,SMP0000693
Q16647,SMP0000693
P41222,SMP0000693
P42330,SMP0000693
P24557,SMP0000693
O14684,SMP0000693
Q8TBF2,SMP0000693
P16152,SMP0000693
P16050,SMP0000693
P10632,SMP0000693
P20813,SMP0000693
P34913,SMP0000693
P09917,SMP0000693
O15296,SMP0000693
P05181,SMP0000693
O75342,SMP0000693
P51589,SMP0000693
Q7Z449,SMP0000693
Q02928,SMP0000693
P18054,SMP0000693
P0C869,SMP0000693
P98187,SMP0000693
Q08477,SMP0000693
P35372,SMP0000681
P17787,SMP0000681
P43681,SMP0000681
O00555,SMP0000681
Q02641,SMP0000681
Q9NY47,SMP0000681
Q9Y5Y9,SMP0000681
Q07699,SMP0000681
Q9NZV8,SMP0000681
Q9NS61,SMP0000681
P05023,SMP0000681
P50993,SMP0000681
P13637,SMP0000681
Q13733,SMP0000681
P05026,SMP0000681
P14415,SMP0000681
P54709,SMP0000681
B7ZKV8,SMP0000681
P54710,SMP0000681
P01189,SMP0000681
P01203,SMP0000681
P16519,SMP0000681
Q05586,SMP0000681
Q12879,SMP0000681
Q8TCU5,SMP0000681
P35348,SMP0000681
P08908,SMP0000681
P23975,SMP0000681
P31645,SMP0000681
Q01959,SMP0000681
P21728,SMP0000681
P35372,SMP0000414
P17787,SMP0000414
P43681,SMP0000414
O00555,SMP0000414
Q02641,SMP0000414
Q9NY47,SMP0000414
Q9Y5Y9,SMP0000414
Q07699,SMP0000414
Q9NZV8,SMP0000414
Q9NS61,SMP0000414
P05023,SMP0000414
P50993,SMP0000414
P13637,SMP0000414
Q13733,SMP0000414
P05026,SMP0000414
P14415,SMP0000414
P54709,SMP0000414
B7ZKV8,SMP0000414
P54710,SMP0000414
P01189,SMP0000414
P01203,SMP0000414
P16519,SMP0000414
Q05586,SMP0000414
Q12879,SMP0000414
Q8TCU5,SMP0000414
P35348,SMP0000414
P08908,SMP0000414
P23975,SMP0000414
P31645,SMP0000414
Q01959,SMP0000414
P21728,SMP0000414
P08588,SMP0000304
P05023,SMP0000304
P50993,SMP0000304
P13637,SMP0000304
Q13733,SMP0000304
P05026,SMP0000304
P14415,SMP0000304
P54709,SMP0000304
B7ZKV8,SMP0000304
P54710,SMP0000304
P63252,SMP0000304
P48050,SMP0000304
P48549,SMP0000304
P48544,SMP0000304
Q9UK17,SMP0000304
Q9NS61,SMP0000304
P22460,SMP0000304
Q12959,SMP0000304
P51787,SMP0000304
P15382,SMP0000304
Q9Y6J6,SMP0000304
Q12809,SMP0000304
Q5I7T1,SMP0000304
Q09428,SMP0000304
Q15842,SMP0000304
Q14654,SMP0000304
O60706,SMP0000304
O00180,SMP0000304
P32418,SMP0000304
Q9Y3Q4,SMP0000304
Q14524,SMP0000304
Q13425,SMP0000304
Q13884,SMP0000304
Q13424,SMP0000304
Q13936,SMP0000304
Q9NY47,SMP0000304
Q02641,SMP0000304
P08172,SMP0000304
Q92736,SMP0000304
P16615,SMP0000304
P26678,SMP0000304
P17612,SMP0000304
P10644,SMP0000304
P62158,SMP0000304
Q15746,SMP0000304
P30556,SMP0000304
Q9NQ66,SMP0000304
P02585,SMP0000304
P19237,SMP0000304
P13805,SMP0000304
P63316,SMP0000304
P19429,SMP0000304
P45379,SMP0000304
P48788,SMP0000304
P45378,SMP0000304
P09493,SMP0000304
P07951,SMP0000304
O95180,SMP0000304
O43497,SMP0000304
Q14643,SMP0000304
P35557,SMP0000496
P36871,SMP0000496
Q16851,SMP0000496
O60701,SMP0000496
Q8NBZ7,SMP0000496
P07902,SMP0000496
P51570,SMP0000496
Q14376,SMP0000496
P11413,SMP0000518
O95336,SMP0000518
A9Z1X1,SMP0000518
P49247,SMP0000518
Q9H477,SMP0000518
P36871,SMP0000518
P21108,SMP0000518
Q96AT9,SMP0000518
P29401,SMP0000518
P37837,SMP0000518
P04075,SMP0000518
P09467,SMP0000518
P17858,SMP0000518
Q9Y315,SMP0000518
P06744,SMP0000518
P35575,SMP0000579
Q16851,SMP0000579
P22392,SMP0000579
P30085,SMP0000579
P07902,SMP0000579
P11166,SMP0000579
P00709,SMP0000579
P15291,SMP0000579
Q8WVQ1,SMP0000579
P78381,SMP0000579
P27708,SMP0000172
Q02127,SMP0000172
A8K5J1 ,SMP0000172
Q8WVQ1,SMP0000172
Q5EBM0,SMP0000172
O75414,SMP0000172
Q9UIJ7,SMP0000172
Q9BY32,SMP0000172
P17812,SMP0000172
P49902,SMP0000172
Q9Y2T3,SMP0000172
O95045,SMP0000172
Q12882,SMP0000172
Q14117,SMP0000172
Q9UBR1,SMP0000172
P31350,SMP0000172
Q7LG56,SMP0000172
Q9NWZ5,SMP0000172
P32320,SMP0000172
P19971,SMP0000172
P32321,SMP0000172
P04183,SMP0000172
P04818,SMP0000172
P33316,SMP0000172
P27708,SMP0000178
Q02127,SMP0000178
A8K5J1 ,SMP0000178
Q8WVQ1,SMP0000178
Q5EBM0,SMP0000178
O75414,SMP0000178
Q9UIJ7,SMP0000178
Q9BY32,SMP0000178
P17812,SMP0000178
P49902,SMP0000178
Q9Y2T3,SMP0000178
O95045,SMP0000178
Q12882,SMP0000178
Q14117,SMP0000178
Q9UBR1,SMP0000178
P31350,SMP0000178
Q7LG56,SMP0000178
Q9NWZ5,SMP0000178
P32320,SMP0000178
P19971,SMP0000178
P32321,SMP0000178
P04183,SMP0000178
P04818,SMP0000178
P33316,SMP0000178
P06280,SMP0000182
P10253,SMP0000182
P16278,SMP0000182
P15121,SMP0000182
P51570,SMP0000182
P15291,SMP0000182
P07902,SMP0000182
Q14376,SMP0000182
Q16851,SMP0000182
P36871,SMP0000182
P35575,SMP0000182
P19367,SMP0000182
P35557,SMP0000182
P09848,SMP0000182
P35354,SMP0000705
P23219,SMP0000705
P78329,SMP0000705
P09960,SMP0000705
Q16873,SMP0000705
P19440,SMP0000705
P07203,SMP0000705
Q16647,SMP0000705
P41222,SMP0000705
P42330,SMP0000705
P24557,SMP0000705
O14684,SMP0000705
Q8TBF2,SMP0000705
P16152,SMP0000705
P16050,SMP0000705
P10632,SMP0000705
P20813,SMP0000705
P34913,SMP0000705
P09917,SMP0000705
O15296,SMP0000705
P05181,SMP0000705
O75342,SMP0000705
P51589,SMP0000705
Q7Z449,SMP0000705
Q02928,SMP0000705
P18054,SMP0000705
P0C869,SMP0000705
P98187,SMP0000705
Q08477,SMP0000705
Q9NQ66,SMP0061190
P62873,SMP0061190
P59768,SMP0061190
P35367,SMP0061190
P50148,SMP0061190
Q14643,SMP0061190
P05771,SMP0061190
P19838,SMP0061190
Q9NQ66,SMP0056662
P62873,SMP0056662
P59768,SMP0056662
P35367,SMP0056662
P50148,SMP0056662
Q14643,SMP0056662
P05771,SMP0056662
P19838,SMP0056662
P11413,SMP0000519
O95336,SMP0000519
A9Z1X1,SMP0000519
P49247,SMP0000519
Q9H477,SMP0000519
P36871,SMP0000519
P21108,SMP0000519
Q96AT9,SMP0000519
P29401,SMP0000519
P37837,SMP0000519
P04075,SMP0000519
P09467,SMP0000519
P17858,SMP0000519
Q9Y315,SMP0000519
P06744,SMP0000519
P27708,SMP0000219
Q02127,SMP0000219
A8K5J1 ,SMP0000219
Q8WVQ1,SMP0000219
Q5EBM0,SMP0000219
O75414,SMP0000219
Q9UIJ7,SMP0000219
Q9BY32,SMP0000219
P17812,SMP0000219
P49902,SMP0000219
Q9Y2T3,SMP0000219
O95045,SMP0000219
Q12882,SMP0000219
Q14117,SMP0000219
Q9UBR1,SMP0000219
P31350,SMP0000219
Q7LG56,SMP0000219
Q9NWZ5,SMP0000219
P32320,SMP0000219
P19971,SMP0000219
P32321,SMP0000219
P04183,SMP0000219
P04818,SMP0000219
P33316,SMP0000219
P15121,SMP0000561
Q00796,SMP0000561
Q9NRX4,SMP0000561
P19367,SMP0000561
P34949,SMP0000561
Q92871,SMP0000561
P17858,SMP0000561
P09467,SMP0000561
Q9Y5P6,SMP0000561
P04075,SMP0000561
O60547,SMP0000561
Q13630,SMP0000561
O14772,SMP0000561
Q8N0W3,SMP0000561
P50053,SMP0000561
P60174,SMP0000561
P16118,SMP0000561
P05062,SMP0000561
P15121,SMP0000725
Q00796,SMP0000725
Q9NRX4,SMP0000725
P19367,SMP0000725
P34949,SMP0000725
Q92871,SMP0000725
P17858,SMP0000725
P09467,SMP0000725
Q9Y5P6,SMP0000725
P04075,SMP0000725
O60547,SMP0000725
Q13630,SMP0000725
O14772,SMP0000725
Q8N0W3,SMP0000725
P50053,SMP0000725
P60174,SMP0000725
P16118,SMP0000725
P05062,SMP0000725
P11168,SMP0000574
P35575,SMP0000574
O43826,SMP0000574
P36871,SMP0000574
P06744,SMP0000574
P52789,SMP0000574
Q96C23,SMP0000574
P09467,SMP0000574
P04075,SMP0000574
P60174,SMP0000574
P04406,SMP0000574
Q8TE04,SMP0000574
P15259,SMP0000574
P06733,SMP0000574
P07738,SMP0000574
P18669,SMP0000574
P35558,SMP0000574
P40926,SMP0000574
Q02978,SMP0000574
P11498,SMP0000574
Q9Y5U8,SMP0000574
Q6ZMR3,SMP0000574
P11168,SMP0000581
P35575,SMP0000581
O43826,SMP0000581
P36871,SMP0000581
P06744,SMP0000581
P52789,SMP0000581
Q96C23,SMP0000581
P09467,SMP0000581
P04075,SMP0000581
P60174,SMP0000581
P04406,SMP0000581
Q8TE04,SMP0000581
P15259,SMP0000581
P06733,SMP0000581
P07738,SMP0000581
P18669,SMP0000581
P35558,SMP0000581
P40926,SMP0000581
Q02978,SMP0000581
P11498,SMP0000581
Q9Y5U8,SMP0000581
Q6ZMR3,SMP0000581
P11168,SMP0000572
P52789,SMP0000572
Q96C23,SMP0000572
P06744,SMP0000572
P08237,SMP0000572
P04075,SMP0000572
P60174,SMP0000572
P35575,SMP0000572
P04406,SMP0000572
P07738,SMP0000572
Q8TE04,SMP0000572
P18669,SMP0000572
P15259,SMP0000572
P06733,SMP0000572
P30613,SMP0000572
O95989,SMP0000462
Q6PFW1,SMP0000462
Q92551,SMP0000462
Q9H8X2,SMP0000462
Q9UNW1,SMP0000462
Q13572,SMP0000462
Q8NFU5,SMP0000462
Q15735,SMP0000462
P23677,SMP0000462
O15327,SMP0000462
P49441,SMP0000462
P29218,SMP0000462
Q96PE3,SMP0000462
Q9NPH2,SMP0000462
Q13085,SMP0000456
P49327,SMP0000456
Q96KN2,SMP0000351
Q99259,SMP0000351
Q9UBR1,SMP0000351
Q14117,SMP0000351
Q12882,SMP0000351
P80404,SMP0000351
Q02252,SMP0000351
P05091,SMP0000351
Q16853,SMP0000351
Q96KN2,SMP0000492
Q99259,SMP0000492
Q9UBR1,SMP0000492
Q14117,SMP0000492
Q12882,SMP0000492
P80404,SMP0000492
Q02252,SMP0000492
P05091,SMP0000492
Q16853,SMP0000492
P11498,SMP0000558
Q6ZMR3,SMP0000558
P30613,SMP0000558
P35558,SMP0000558
P40925,SMP0000558
P23368,SMP0000558
Q86WU2,SMP0000558
Q16775,SMP0000558
Q04760,SMP0000558
Q9UBQ7,SMP0000558
P15121,SMP0000558
P48163,SMP0000558
P09622,SMP0000558
P10515,SMP0000558
Q13085,SMP0000558
P24752,SMP0000558
Q8WYK0,SMP0000558
P07311,SMP0000558
P05091,SMP0000558
Q9NR19,SMP0000558
P08559,SMP0000558
P11177,SMP0000558
P35575,SMP0000444
Q16851,SMP0000444
P22392,SMP0000444
P30085,SMP0000444
P07902,SMP0000444
P11166,SMP0000444
P00709,SMP0000444
P15291,SMP0000444
Q8WVQ1,SMP0000444
P78381,SMP0000444
P52789,SMP0000552
P06744,SMP0000552
P35557,SMP0000552
P14410,SMP0000552
P36871,SMP0000552
Q6PCE3,SMP0000552
Q16851,SMP0000552
P54840,SMP0000552
Q04446,SMP0000552
O43451,SMP0000552
P04745,SMP0000552
P35573,SMP0000552
O60701,SMP0000552
P06737,SMP0000552
O75310,SMP0000552
P08236,SMP0000552
P52789,SMP0000553
P06744,SMP0000553
P35557,SMP0000553
P14410,SMP0000553
P36871,SMP0000553
Q6PCE3,SMP0000553
Q16851,SMP0000553
P54840,SMP0000553
Q04446,SMP0000553
O43451,SMP0000553
P04745,SMP0000553
P35573,SMP0000553
O60701,SMP0000553
P06737,SMP0000553
O75310,SMP0000553
P08236,SMP0000553
O15270,SMP0000347
O15269,SMP0000347
Q06136,SMP0000347
Q9NRA0,SMP0000347
Q8IWX5,SMP0000347
O14494,SMP0000347
O95470,SMP0000347
Q6QHC5,SMP0000347
Q8TDN7,SMP0000347
Q8TCT0,SMP0000347
Q86VZ5,SMP0000347
Q6UWV6,SMP0000347
Q16880,SMP0000347
P54803,SMP0000347
P04062,SMP0000347
Q16739,SMP0000347
P16278,SMP0000347
Q9UBX8,SMP0000347
Q99999,SMP0000347
P15289,SMP0000347
P06280,SMP0000347
Q9UQ49,SMP0000347
Q9NUN7,SMP0000347
P35557,SMP0000495
P36871,SMP0000495
Q16851,SMP0000495
O60701,SMP0000495
Q8NBZ7,SMP0000495
P07902,SMP0000495
P51570,SMP0000495
Q14376,SMP0000495
P52789,SMP0000556
P06744,SMP0000556
P35557,SMP0000556
P14410,SMP0000556
P36871,SMP0000556
Q6PCE3,SMP0000556
Q16851,SMP0000556
P54840,SMP0000556
Q04446,SMP0000556
O43451,SMP0000556
P04745,SMP0000556
P35573,SMP0000556
O60701,SMP0000556
P06737,SMP0000556
O75310,SMP0000556
P08236,SMP0000556
P52789,SMP0000557
P06744,SMP0000557
P35557,SMP0000557
P14410,SMP0000557
P36871,SMP0000557
Q6PCE3,SMP0000557
Q16851,SMP0000557
P54840,SMP0000557
Q04446,SMP0000557
O43451,SMP0000557
P04745,SMP0000557
P35573,SMP0000557
O60701,SMP0000557
P06737,SMP0000557
O75310,SMP0000557
P08236,SMP0000557
P35575,SMP0000580
Q16851,SMP0000580
P22392,SMP0000580
P30085,SMP0000580
P07902,SMP0000580
P11166,SMP0000580
P00709,SMP0000580
P15291,SMP0000580
Q8WVQ1,SMP0000580
P78381,SMP0000580
O15270,SMP0000525
O15269,SMP0000525
Q06136,SMP0000525
Q9NRA0,SMP0000525
Q8IWX5,SMP0000525
O14494,SMP0000525
O95470,SMP0000525
Q6QHC5,SMP0000525
Q8TDN7,SMP0000525
Q8TCT0,SMP0000525
Q86VZ5,SMP0000525
Q6UWV6,SMP0000525
Q16880,SMP0000525
P54803,SMP0000525
P04062,SMP0000525
Q16739,SMP0000525
P16278,SMP0000525
Q9UBX8,SMP0000525
Q99999,SMP0000525
P15289,SMP0000525
P06280,SMP0000525
Q9UQ49,SMP0000525
Q9NUN7,SMP0000525
O15270,SMP0000526
O15269,SMP0000526
Q06136,SMP0000526
Q9NRA0,SMP0000526
Q8IWX5,SMP0000526
O14494,SMP0000526
O95470,SMP0000526
Q6QHC5,SMP0000526
Q8TDN7,SMP0000526
Q8TCT0,SMP0000526
Q86VZ5,SMP0000526
Q6UWV6,SMP0000526
Q16880,SMP0000526
P54803,SMP0000526
P04062,SMP0000526
Q16739,SMP0000526
P16278,SMP0000526
Q9UBX8,SMP0000526
Q99999,SMP0000526
P15289,SMP0000526
P06280,SMP0000526
Q9UQ49,SMP0000526
Q9NUN7,SMP0000526
P52789,SMP0000554
P06744,SMP0000554
P35557,SMP0000554
P14410,SMP0000554
P36871,SMP0000554
Q6PCE3,SMP0000554
Q16851,SMP0000554
P54840,SMP0000554
Q04446,SMP0000554
O43451,SMP0000554
P04745,SMP0000554
P35573,SMP0000554
O60701,SMP0000554
P06737,SMP0000554
O75310,SMP0000554
P08236,SMP0000554
P52789,SMP0000555
P06744,SMP0000555
P35557,SMP0000555
P14410,SMP0000555
P36871,SMP0000555
Q6PCE3,SMP0000555
Q16851,SMP0000555
P54840,SMP0000555
Q04446,SMP0000555
O43451,SMP0000555
P04745,SMP0000555
P35573,SMP0000555
O60701,SMP0000555
P06737,SMP0000555
O75310,SMP0000555
P08236,SMP0000555
P17516,SMP0000315
P51857,SMP0000315
Q02318,SMP0000315
Q9Y2P5,SMP0000315
Q9UHK6,SMP0000315
Q99424,SMP0000315
P51659,SMP0000315
P22307,SMP0000315
Q14032,SMP0000315
Q9H2F3,SMP0000315
Q9UNU6,SMP0000315
P22680,SMP0000315
P38571,SMP0000315
Q9Y6A2,SMP0000315
Q9NYL5,SMP0000315
O75881,SMP0000315
O95992,SMP0000315
P17516,SMP0000317
P51857,SMP0000317
Q02318,SMP0000317
Q9Y2P5,SMP0000317
Q9UHK6,SMP0000317
Q99424,SMP0000317
P51659,SMP0000317
P22307,SMP0000317
Q14032,SMP0000317
Q9H2F3,SMP0000317
Q9UNU6,SMP0000317
P22680,SMP0000317
P38571,SMP0000317
Q9Y6A2,SMP0000317
Q9NYL5,SMP0000317
O75881,SMP0000317
O95992,SMP0000317
P17516,SMP0000318
P51857,SMP0000318
Q02318,SMP0000318
Q9Y2P5,SMP0000318
Q9UHK6,SMP0000318
Q99424,SMP0000318
P51659,SMP0000318
P22307,SMP0000318
Q14032,SMP0000318
Q9H2F3,SMP0000318
Q9UNU6,SMP0000318
P22680,SMP0000318
P38571,SMP0000318
Q9Y6A2,SMP0000318
Q9NYL5,SMP0000318
O75881,SMP0000318
O95992,SMP0000318
P78329,SMP0000353
P09960,SMP0000353
Q16873,SMP0000353
P19440,SMP0000353
P07203,SMP0000353
Q16647,SMP0000353
P41222,SMP0000353
P42330,SMP0000353
P24557,SMP0000353
O14684,SMP0000353
Q8TBF2,SMP0000353
P16152,SMP0000353
P16050,SMP0000353
P10632,SMP0000353
P20813,SMP0000353
P34913,SMP0000353
P09917,SMP0000353
P23219,SMP0000353
O15296,SMP0000353
P05181,SMP0000353
O75342,SMP0000353
P51589,SMP0000353
Q7Z449,SMP0000353
Q02928,SMP0000353
P18054,SMP0000353
P0C869,SMP0000353
P35354,SMP0000353
P98187,SMP0000353
Q08477,SMP0000353
P23219,SMP0000700
P35354,SMP0000700
P78329,SMP0000700
P09960,SMP0000700
Q16873,SMP0000700
P19440,SMP0000700
P07203,SMP0000700
Q16647,SMP0000700
P41222,SMP0000700
P42330,SMP0000700
P24557,SMP0000700
O14684,SMP0000700
Q8TBF2,SMP0000700
P16152,SMP0000700
P16050,SMP0000700
P10632,SMP0000700
P20813,SMP0000700
P34913,SMP0000700
P09917,SMP0000700
O15296,SMP0000700
P05181,SMP0000700
O75342,SMP0000700
P51589,SMP0000700
Q7Z449,SMP0000700
Q02928,SMP0000700
P18054,SMP0000700
