Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,10-Apr-2013,1304-09695,497.92,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transfer Payments,Direct Payments,626,10-Apr-2013,1304-09696,624.44,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grants Projects,229,18-Apr-2013,1304-09697,576.50,R,Valley Ridge Luncheon Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,10-Apr-2013,1304-09698,492.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds            ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09699,10189.01,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds            ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09700,1629.00,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Construction Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09701,2977.24,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Construction Services,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09702,1451.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Housing Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09703,5687.60,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Technical Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09704,2208.24,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Technical Services,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09705,1296.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09706,14681.10,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Car Parking Fees,312,12-Apr-2013,1304-09707,1172.12,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09708,16072.40,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Public Transport Expenses,310,12-Apr-2013,1304-09709,1561.45,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09710,31405.31,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09711,1282.47,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09712,1319.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09713,5942.00,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Car Parking Fees,312,12-Apr-2013,1304-09714,489.87,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09715,4131.41,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09716,10155.12,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09717,5488.50,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09718,1080.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09719,1676.50,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09720,497.88,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09721,1199.99,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Transport,Car Parking Fees,312,12-Apr-2013,1304-09722,725.24,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09723,3579.96,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09724,2515.75,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09725,4859.20,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09726,6495.54,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09727,4153.11,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09728,4323.66,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09729,2172.96,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Transport,Car Parking Fees,312,12-Apr-2013,1304-09730,783.70,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Financial Management,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09731,1107.50,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Human Resources,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09732,2180.57,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Human Resources,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09733,507.89,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09734,1526.73,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Transport,Car & Motorcycle Allowances,311,22-Apr-2013,1304-09735,1113.83,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Transport,Car Parking Fees,312,22-Apr-2013,1304-09736,602.34,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Private Partnership Unit,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09737,747.96,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09738,2737.31,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09739,619.50,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Other Hired And Contracted Services,265,12-Apr-2013,1304-09740,1831.18,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Public Transport Expenses,310,12-Apr-2013,1304-09741,932.02,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Car & Motorcycle Allowances,311,22-Apr-2013,1304-09742,13544.78,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09743,16175.00,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Car Parking Fees,312,22-Apr-2013,1304-09744,509.47,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Transport,Car Parking Fees,312,12-Apr-2013,1304-09745,2796.78,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09746,1517.56,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Subsistence,256,12-Apr-2013,1304-09747,790.04,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Public Transport Expenses,310,12-Apr-2013,1304-09748,2143.68,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Car & Motorcycle Allowances,311,22-Apr-2013,1304-09749,1734.39,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09750,74563.10,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Car Parking Fees,312,12-Apr-2013,1304-09751,6710.31,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09752,61169.25,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09753,2860.96,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Transport,Car Parking Fees,312,12-Apr-2013,1304-09754,533.58,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09755,4113.89,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Car Parking Fees,312,12-Apr-2013,1304-09756,435.83,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09757,2478.00,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09758,423.99,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09759,1895.43,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Transport,Car Parking Fees,312,12-Apr-2013,1304-09760,428.56,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Car & Motorcycle Allowances,311,12-Apr-2013,1304-09761,13936.67,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Car Parking Fees,312,12-Apr-2013,1304-09762,670.74,R,Various - Total Expenses
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Essential Car User Lump Sum,318,12-Apr-2013,1304-09763,1619.25,R,Various - Total Expenses
