"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","EO","23330","30896","Statistical Support Officer","2.66","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","EO","23330","30896","Vacant","1.00","Statisticians"
"Home Office","Home Office","Migration and Border Analysis","1HOS13","EO","23330","30896","Business Support Officer","1.00","Operational Delivery"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 6","58103","74446","Head of Unit","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 7","48004","62239","Senior Team Leader","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","Grade 7","48004","62239","Senior Assurance Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SEO","35114","45232","Scientific Support","2.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","SSO","39261","48984","Scientific Support","0.81","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HSO","31553","42995","Scientific Support","4.19","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","28280","37797","Research Officer","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","28280","37797","Administration Team Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","28280","37797","Security Manager","1.00","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","HEO","28280","37797","Scientific Support","4.23","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","EO","23330","30896","Project Support","0.60","Science and Engineering"
"Home Office","Home Office","National DNA Database Unit","2HOS02","AO","20352","24336","Administrative Support Officer","3.00","Science and Engineering"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 6","58103","74446","Vacant","1.00","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 6","58103","74446","Economic Adviser","1.00","Economics"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 7 Economist","61262","71982","Vacant","1.00","Economics"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 7","48004","62239","Principal Research Officer","2.23","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Grade 7","48004","62239","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","SRO","39261","48984","Senior Researcher","7.00","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","SSO","39261","48984","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","Economic Assistant","32293","42130","Economic Assistant","4.72","Economics"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","HSO","31553","42995","Operational Researcher","1.00","Operational Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","RO","28266","38008","Research Officer","1.00","Social Research"
"Home Office","Home Office","Research and Analysis - Security","1HOS09","RO","28266","38008","Vacant","3.00","Social Research"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Grade 7","48004","62239","Senior Forensic Pathology Manager","1.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Grade 7","48004","62239","Head of Camera Commissioner Team","1.00","Policy"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Grade 7","48004","62239","Forensic Science Policy","1.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","SEO","35114","45232","Scientific Advisers","2.00","Science and Engineering"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","Senior Information Officer","39261","48984","Communications Officer","1.00","Communications"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","HEO","28280","37797","Policy Adviser","0.80","Policy"
"Home Office","Home Office","Regulatory and Strategic Support Unit","1HOS10","EO","23330","30896","Regulation Support","3.00","Communications"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Business Analyst","5.83","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","28280","37797","Business Analyst","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","35114","45232","Business Analyst","6.44","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","EO","23330","30896","Business Manager","3.00","Other"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","58103","74446","Business Manager","1.00","Other"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Business Manager","6.00","Other"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Commercial Manager","2.00","Procurement"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","58103","74446","Infrastructure Engineering","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Infrastructure Engineering","3.95","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","28280","37797","Infrastructure Engineering","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","35114","45232","Infrastructure Engineering","3.81","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","EO","23330","30896","PMO","3.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","58103","74446","PMO","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","PMO","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","28280","37797","PMO","4.60","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","35114","45232","PMO","6.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","58103","74446","Product Management","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Product Management","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Service Management & Integration","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","HEO","28280","37797","Service Management & Integration","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","35114","45232","Service Management & Integration","2.79","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Software Engineering","2.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","SEO","35114","45232","Technical Architect","1.00","Information Technology"
"Home Office","Home Office","Biometrics","1CS35","EO","23330","30896","Technical Project Delivery","1.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Biometrics","1CS35","Grade 6","58103","74446","Technical Project Delivery","4.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Biometrics","1CS35","Grade 7","48004","62239","Technical Project Delivery","14.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Biometrics","1CS35","HEO","28280","37797","Technical Project Delivery","2.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Biometrics","1CS35","SEO","35114","45232","Technical Project Delivery","7.00","Programme and Project Management (PPM)"
"Home Office","Home Office","Biometrics","1CS35","HEO","28280","37797","Technical Service Support","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","AO","20352","24336","Business Manager","1.00","Other"
"Home Office","Home Office","Business Management","1CS32","EO","23330","30896","Business Manager","6.92","Other"
"Home Office","Home Office","Business Management","1CS32","Grade 6","58103","74446","Business Manager","6.40","Other"
"Home Office","Home Office","Business Management","1CS32","Grade 7","48004","62239","Business Manager","13.86","Other"
"Home Office","Home Office","Business Management","1CS32","HEO","28280","37797","Business Manager","7.31","Other"
"Home Office","Home Office","Business Management","1CS32","SEO","35114","45232","Business Manager","10.18","Other"
"Home Office","Home Office","Business Management","1CS32","EO","23330","30896","Finance Manager","1.00","Finance"
"Home Office","Home Office","Business Management","1CS32","Grade 6","58103","74446","Finance Manager","1.00","Finance"
"Home Office","Home Office","Business Management","1CS32","SEO","35114","45232","Finance Manager","3.00","Finance"
"Home Office","Home Office","Business Management","1CS32","Grade 6","58103","74446","PMO","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","Grade 7","48004","62239","PMO","8.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","HEO","28280","37797","PMO","1.00","Information Technology"
"Home Office","Home Office","Business Management","1CS32","EO","23330","30896","Digital and technology generalist","1.00","Other"
