Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,05-Jun-13,1306-03765,1147.08,R,Fairburn Healthcare  (Mews) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,19-Jun-13,1306-03766,1667,R,Familes For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,11-Jun-13,1306-03767,1667,R,Familes For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,12-Jun-13,1306-03768,3250,R,Family Futures Consortium Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,21-Jun-13,1306-03769,18000,R,Family Society
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,05-Jun-13,1306-03770,543.04,R,Farnell Inone
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Supplies and Services, Well Being  Large Grants Projects,230,06-Jun-13,1306-03771,2500,R,Farsley Christmas Lights
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                 ,East - North East,Construction Services,Supplies and Services,Stationery & External Printing,210,07-Jun-13,1306-03772,3260,R,Fastsigns
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Transport,Vehicle Spares,345,12-Jun-13,1306-03773,1876.8,R,Faun Zoeller (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,05-Jun-13,1306-03774,1320,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,05-Jun-13,1306-03775,1186.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Liquid Waste,235,11-Jun-13,1306-03776,1479.64,R,Fcc Recycling (Uk) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Third Party Payments,Public Health Commissioned Services,526,06-Jun-13,1306-03777,6250,R,Feel Good Factor
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Third Party Payments,Public Health Commissioned Services,526,06-Jun-13,1306-03778,15000,R,Feel Good Factor
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Jun-13,1306-03779,23745.2,R,Ferncliffe
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,05-Jun-13,1306-03780,6315.6,R,Ferndale Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,06-Jun-13,1306-03781,1400,R,Fiaz Rashid
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,05-Jun-13,1306-03782,6018.84,R,Fieldhouse Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,05-Jun-13,1306-03783,19336.32,R,Fieldhouse Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues  ,Supplies and Services,Printing,215,02-May-13,1306-03784,8427.06,R,Financial Data Manage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues  ,Supplies and Services,Printing,215,02-May-13,1306-03785,10000,R,Financial Data Manage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues  ,Supplies and Services,Printing,215,02-May-13,1306-03786,10000,R,Financial Data Manage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues  ,Supplies and Services,Printing,215,02-May-13,1306-03787,10000,R,Financial Data Manage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues  ,Supplies and Services,Printing,215,02-May-13,1306-03788,10000,R,Financial Data Manage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Printing,215,28-Jun-13,1306-03789,2493.03,R,Financial Data Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Printing,215,25-Jun-13,1306-03790,2894.21,R,Financial Data Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Printing,215,10-Jun-13,1306-03791,3357.13,R,Financial Data Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries   Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,19-Jun-13,1306-03792,520,R,Financial Times Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,27-Jun-13,1306-03793,722.24,R,Finning (Uk) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,05-Jun-13,1306-03794,1101.72,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,13-Jun-13,1306-03795,424,R,Firefly Audio Visual Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West            ,West - North West,ALMO Business Centre,Employees,General Training,79,14-Jun-13,1306-03796,425,R,Firesolve Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Jun-13,1306-03797,439.08,R,First Fix Industrial Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Jun-13,1306-03798,488.32,R,First Fix Industrial Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Jun-13,1306-03799,505.95,R,First Fix Industrial Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03800,437.5,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03801,484,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03802,516,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03803,516,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03804,575.71,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03805,646.8,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03806,731,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,03-Jun-13,1306-03807,1153.2,R,First Lady & Homelinks
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Employees,Training Costs,71,31-May-13,1306-03808,2246.04,R,First On Scene Tra
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Teaching Materials,202,28-Jun-13,1306-03809,1460.67,R,First Tunnels Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Public Transport Expenses,310,19-Jun-13,1306-03810,437,R,First West Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Public Transport Expenses,310,27-Jun-13,1306-03811,1852.5,R,First West Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Public Transport Expenses,310,19-Jun-13,1306-03812,1852.5,R,First West Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Income,Admissions   Booking Fees & Ticket Sales,933,21-Jun-13,1306-03813,16138.2,R,First West Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,28-Jun-13,1306-03814,1164.98,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,28-Jun-13,1306-03815,2128.18,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,28-Jun-13,1306-03816,2943,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Employees,Agency Staff,8,12-Jun-13,1306-03817,570,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Employees,Agency Staff,8,12-Jun-13,1306-03818,570,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Employees,Agency Staff,8,12-Jun-13,1306-03819,570,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Employees,Agency Staff,8,21-Jun-13,1306-03820,570,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,07-Jun-13,1306-03821,2062.1,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,28-Jun-13,1306-03822,2133.7,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,06-Jun-13,1306-03823,2809.3,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,07-Jun-13,1306-03824,3175.9,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,25-Jun-13,1306-03825,3262.9,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,25-Jun-13,1306-03826,3332.22,R,Firstpoint Homecare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Licences,266,07-Jun-13,1306-03827,2255,R,Fitness Industry Association Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Licences,266,26-Jun-13,1306-03828,16688.28,R,Fitronics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation  ,Supplies and Services,Operational Materials,205,06-May-13,1306-03829,505.58,R,Five Star Automoti
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,05-Jun-13,1306-03830,1214.72,R,Fleetwood Hall Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology  ,Supplies and Services,Office Furniture & Equipment,201,10-May-13,1306-03831,1000.8,R,Flexiform Bus Furnitur
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues  ,Supplies and Services,Office Furniture & Equipment,201,15-May-13,1306-03832,1024.8,R,Flexiform Bus Furnitur
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries   Arts & Heritage  ,Supplies and Services,Office Furniture & Equipment,201,24-May-13,1306-03833,2637.6,R,Flexiform Bus Furnitur
